"","term","E","P","A","instcodes"
"67","berate",-1.48,0.57,0.92," 10 111111111 100"
"68","beseech",-0.33,-0.02,-0.03," 10 111111111 000"
"69","betray",-2.39,0.18,1.21," 01 001100111 010"
"70","bewilder",-0.47,0.84,0.58," 01 111111111 000"
"71","bewitch",-0.8,1.06,0.86," 01 000000101 000"
"72","bias",-1.24,0.69,0.96," 01 000100000 010"
"73","bill",-0.22,0.99,-0.24," 10 010000000 010"
"74","bind",-1.53,1.05,0.59," 10 001000001 001"
"75","blackmail",-2.36,0.99,0.83," 10 011100000 010"
"76","blame",-0.99,-0.02,0.77," 10 111111111 010"
"77","bless",1.49,1.06,-0.76," 10 000000100 000"
"78","bluff",-0.37,0.37,0.74," 01 111100010 000"
"79","boss",-0.75,1.51,0.99," 10 110101011 000"
"80","bother",-1.23,0.33,1.53," 01 111111111 000"
"81","bribe",-1.77,0.76,0.51," 10 011100000 110"
"82","brief",0.47,0.91,-0.11," 10 011101000 000"
"83","browbeat",-1.36,0.2,0.4," 10 111111111 000"
"84","bully",-2.28,0.74,2.35," 10 100100011 001"
"85","bury",-0.21,0.33,-1.06," 10 000100100 000"
"86","butter_up",-0.37,0.06,0.59," 01 111111111 000"
"87","cajole",-0.57,0.08,0.85," 10 111111111 000"
"88","call",0.87,0.68,0.74," 10 111111111 010"
"89","calm",1.71,1.39,-0.9," 01 111111111 100"
"90","captivate",0.75,1.69,0.78," 01 110111111 000"
"91","capture",-0.8,1.8,1.61," 10 001100000 011"
"92","caress",2,1.07,0.28," 10 000000011 001"
"93","catch",0.28,1.53,1.07," 10 001000001 001"
"94","caution",1.41,0.77,-0.92," 10 111111111 100"
"95","challenge",0.61,1.74,1.62," 10 111111111 100"
"96","charm",1.18,1.47,0.2," 01 111111111 000"
"97","chase",-0.34,0.78,1.86," 10 001000001 000"
"98","chatter_to",-0.4,-0.46,1.65," 10 111111111 100"
"99","cheat",-2.13,0.02,0.77," 01 011100000 000"
"100","cheer",1.97,1.71,1.51," 10 111111111 110"
"101","chide",-1.02,0.18,0.7," 10 111111111 000"
"102","classify",-0.75,-0.08,0.21," 01 011111100 000"
"103","club",-2.63,1.43,1.8," 10 001000000 001"
"104","coach",1.16,1.61,0.41," 10 011111111 010"
"105","coax",0.17,0.78,0.25," 01 111111111 100"
"106","coddle",-0.03,0.01,-0.23," 11 000001011 100"
"107","coerce",-0.83,1.4,0.9," 10 111111111 000"
"108","combat",-0.93,1.43,2.16," 10 001100000 000"
"109","comfort",2.12,1.12,-0.81," 11 111111111 100"
"110","command",-0.32,2.06,0.93," 10 011111111 000"
"111","commend",1.71,1.38,-0.14," 10 011111111 010"
"112","compliment",1.7,1.15,0.35," 10 111111111 000"
"113","con",-1.89,0.91,1.31," 01 011111111 000"
"114","condemn",-1.85,0.69,0.73," 10 001100000 110"
"115","confide_in",1.42,0.88,-0.27," 10 000111111 000"
"116","confide_in",1.67,1.29,-0.38," 10 000111111 000"
"117","confine",-1.65,1.16,0.29," 10 001101010 001"
"118","confound",-0.56,1.32,0.91," 01 111111111 000"
"119","confront",0.71,1.68,0.47," 10 111111111 100"
"120","confuse",-0.9,0.58,0.77," 01 111111111 100"
"121","congratulate",1.56,1.57,0.24," 10 111111111 100"
"122","consider",1.29,1.06,-1.01," 01 111111111 010"
"123","console",1.74,1.54,-0.94," 10 111111111 100"
"124","constrain",-0.17,1.52,0.54," 10 001001011 101"
"125","consult",1.23,0.75,-0.31," 10 111111111 000"
"126","consult",1.11,0.65,-0.62," 10 111111111 000"
"127","contemplate",0.76,0.39,-1.26," 01 100111000 100"
"128","contradict",-0.19,0.83,0.97," 10 111111111 110"
"129","control",-1.42,2.23,0.03," 01 011100010 100"
"130","convert",0.36,1.67,0.45," 01 000100100 010"
"131","convict",-0.6,1.51,-0.29," 10 001000000 010"
"132","convince",0.9,1.8,0.06," 01 111111111 100"
"133","corner",-0.67,1.13,1.26," 01 001000000 000"
"134","correct",0.39,0.83,0.65," 10 111111111 100"
"135","corrupt",-2.12,1.32,1.05," 01 011111111 000"
"136","counsel",1.28,1.34,-0.63," 10 011111111 000"
"137","court",1.6,1.18,1.06," 01 100000001 010"
"138","criticize",-0.5,0.72,0.81," 10 111111111 100"
"139","cross_examine",-0.38,1.79,1.09," 10 001000000 010"
"140","cuddle",1.77,0.98,-0.63," 10 000000011 001"
"141","cue",0.54,0.63,0.41," 10 111111111 010"
"142","cure",2.12,2.34,-0.07," 10 000001000 100"
"143","curse",-2.07,0.17,1.8," 10 111111111 100"
"144","curse",-1.72,-0.21,1.4," 10 111111111 100"
"145","cuss",-1.55,-0.05,1.34," 10 111111111 100"
"146","damn",-2.48,0.81,1.52," 10 100000100 000"
"147","dance_with",1.68,1.31,1.72," 10 100000111 011"
"148","dare",-0.56,0.25,1.26," 10 100100001 100"
"149","dazzle",0.86,0.98,1.64," 01 111111111 000"
"150","debate_with",0.6,1.01,1.49," 10 111111110 000"
"151","deceive",-1.54,0.27,1.03," 01 111111111 000"
"152","defend",1.64,2.14,0.79," 10 111111111 110"
"153","defile",-2.19,1.21,0.86," 10 000000001 111"
"154","deflate",-1.51,0.2,0.58," 01 111111111 000"
"155","defy",-0.25,1.83,1.74," 10 011111110 000"
"156","degrade",-2.28,0.41,0.89," 11 111111111 110"
"157","delay",-0.82,0.49,-0.11," 01 011111110 000"
"158","delight",1.8,1.77,1.27," 01 111111111 100"
"159","delude",-0.9,0.73,1.09," 01 111111111 000"
"160","demean",-1.92,0.5,0.6," 10 111111111 100"
"161","demoralize",-1.93,0.82,0.78," 01 111110010 000"
"162","denounce",-0.96,0.86,0.99," 10 111111111 010"
"163","deprave",-1.82,0.66,0.83," 01 000000001 000"
"164","deprecate",-1.1,0.23,0.25," 10 111111111 100"
"165","deprive",-2.22,0.32,0.44," 01 011111110 100"
"166","deride",-1.4,-0.23,1.18," 10 111111111 010"
"167","desert",-2.46,-0.28,0.93," 01 110100010 010"
"168","desire",1.25,1.32,1.57," 01 000000001 000"
"169","desire_sexually",1.89,1.44,1.3," 11 000000001 011"
"170","despise",-2.14,0.4,0.75," 01 111111111 100"
"171","destroy",-2.62,1.7,1.12," 10 010111110 010"
"172","detain",-0.72,0.99,-0.28," 10 011111111 001"
"173","deter",-0.75,0.7,1," 01 011111111 000"
"174","detest",-1.93,0.04,0.92," 01 111111111 000"
"175","direct",0.4,1.65,0.3," 10 011111111 000"
"176","disable",-2.44,0.7,1.03," 10 001001000 001"
"177","disagree_with",0.11,1.11,0.8," 10 111111111 000"
"178","disappoint",-1.52,-0.28,0.69," 01 111111111 100"
"179","disbelieve",-0.46,0.24,0.14," 01 111111111 000"
"180","discipline",0.18,1.32,-0.35," 10 011111111 100"
"181","disconcert",-0.68,0.73,-0.01," 01 111111111 000"
"182","discourage",-1.51,0.52,-0.3," 10 111111111 100"
"183","discredit",-1.76,0.34,0.29," 10 111111111 010"
"184","discriminate_against",-2.2,0.47,0.54," 01 011111111 010"
"185","disenchant",-1.23,0.33,0.37," 01 111111111 100"
"186","disgrace",-1.92,-0.05,0.83," 01 111111111 010"
"187","disillusion",-1.43,0.42,0.17," 01 111111111 000"
"188","dislike",-1.02,-0.09,0.22," 01 111111111 100"
"189","disobey",-0.99,1.1,1.31," 10 011111111 000"
"190","displease",-1.3,-0.04,0.15," 01 111111111 100"
"191","disregard",-1.5,0.65,0.26," 01 111111111 010"
"192","disrespect",-2.32,-0.49,1.17," 01 111111111 100"
"193","dissuade",0.08,1.21,0.12," 01 111111111 000"
"194","distress",-1.61,-0.13,0.8," 01 111111111 100"
"195","distrust",-0.91,-0.05,0.22," 01 111111111 100"
"196","disturb",-1.07,0.41,1.33," 01 111111111 010"
"197","divert",-0.21,1.2,0.89," 10 111111111 110"
"198","divorce",-1.31,0.54,1.04," 10 000000001 010"
"199","dog",-1.04,0.29,1.25," 10 111111111 000"
"200","dominate",-1.05,2.43,1.11," 01 111111111 000"
"201","dope",-2.32,-0.13,0.8," 01 001001000 100"
"202","double_cross",-2.35,-0.34,1.5," 01 111111111 010"
"203","doubt",-0.87,0.05,-0.47," 01 111111111 100"
"204","dress",0.64,0.15,-0.74," 10 000001010 101"
"205","drug",-1.78,0.38,1.07," 10 001001000 000"
"206","dupe",-1.21,0.17,0.79," 01 111111111 000"
"207","educate",2.34,2.31,-0.25," 10 011111111 100"
"208","elude",-0.39,-0.03,0.49," 01 111111111 010"
"209","embarrass",-1.66,0.37,0.52," 01 111111111 010"
"210","embrace",1.28,1.21,0.68," 10 100000011 001"
"211","emulate",0.2,0.17,0.41," 01 111111111 010"
"212","encourage",1.64,1.17,0.47," 10 111111111 100"
"213","endanger",-2.47,0.84,0.92," 01 101001000 100"
"214","endure",0.38,1.13,-0.3," 01 111111111 000"
"215","engage",0.5,1.09,0.93," 10 111111111 010"
"216","enjoy",2.16,1.24,0.2," 01 111111111 100"
"217","enrage",-1.42,1.1,1.31," 01 111111111 100"
"218","enrapture",0.64,1.59,0.85," 01 111111111 000"
"219","enslave",-3.22,1.07,0.84," 10 000100000 001"
"220","ensnare",-1.11,0.79,0.94," 01 010100000 000"
"221","entertain",1.27,1.14,1.44," 01 110110011 100"
"222","enthrall",0.91,1.75,0.97," 01 100110111 100"
"223","entice",-0.12,1.5,1.22," 01 111111011 100"
"224","entrap",-1.45,0.93,0.75," 01 001100000 000"
"225","entreat",0.05,-0.21,-0.14," 10 100100011 000"
"226","envy",-1.19,-0.7,0.48," 01 111111111 010"
"227","escape",0.07,0.75,1.61," 10 101100001 000"
"228","esteem",1.41,1.05,-0.6," 01 111111111 100"
"229","evade",-0.61,-0.22,0.32," 01 001000000 000"
"230","evaluate",0.2,1.06,-0.42," 01 111111111 100"
"231","evict",-1.64,1.41,0.83," 10 011000000 000"
"232","exalt",0.89,0.55,0.49," 10 110110101 100"
"233","examine",0.65,0.75,-0.28," 10 100001011 100"
"234","excite",1,1.46,1.99," 01 100000011 101"
"235","exclude",-1.7,0.27,0.6," 10 100100001 010"
"236","excuse",1.32,0.79,-0.28," 10 111111111 000"
"237","execute",-2.91,1.25,1.29," 10 001000000 001"
"238","exhaust",-0.34,1.06,1.52," 01 110000011 100"
"239","exhibit",-0.91,0.34,0.58," 10 001100011 010"
"240","exonerate",1.07,1.59,-0.16," 10 101100111 010"
"241","experience",1.27,1.41,0.06," 01 100010101 000"
"242","explain",1.64,1.63,-0.68," 10 100100111 010"
"243","exploit",-1.83,1.59,1.48," 01 110100011 000"
"244","expose",-0.25,1.09,1.27," 10 011110101 010"
"245","extol",0.54,1.37,0.62," 10 111111111 010"
"246","eye",-0.14,0.24,0.52," 10 100001011 000"
"247","face",1.13,1.62,0.15," 10 111010011 000"
"248","favor",0.11,0.56,-0.23," 01 100110011 010"
"249","fear",-1.68,-0.85,-0.05," 01 111111111 000"
"250","feed",1.48,0.87,-0.29," 10 100001010 101"
"251","fight",-1.2,0.66,1.87," 10 101100011 001"
"252","fine",-0.62,1.06,-0.23," 10 001000010 000"
"253","fix",-0.83,0.8,0.73," 01 111100011 000"
"254","flail",-1.56,1.01,1.34," 10 001000011 001"
"255","flatter",0.78,0.63,0.97," 10 111111111 000"
"256","flee",-0.27,-0.98,1.61," 10 101100011 000"
"257","flunk",-1.15,1.04,-0.22," 10 000010000 000"
"258","fluster",-1.18,0.53,1.09," 01 111111111 000"
"259","foil",-0.27,1.54,1.45," 01 001100000 010"
"260","follow",0.36,-0.1,-0.28," 10 101000011 000"
"261","fondle",1.98,1.07,0.58," 10 000000011 101"
"262","fool",-0.51,0.6,1.23," 01 111100011 000"
"263","force",-1.49,1.6,0.68," 10 001100011 100"
"264","forget",-1.47,-0.46,-0.18," 01 100011011 010"
"265","forgive",2.02,2.34,-0.66," 01 100000111 100"
"266","forsake",-1.51,0.18,0.18," 01 100100110 000"
"267","fox",-0.03,1.38,1.71," 01 111100011 000"
"268","frame",-2.46,1.04,0.71," 01 011100000 010"
"269","freak_out",-0.6,0.36,2.48," 01 100000001 000"
"270","frighten",-1.27,0.45,1.31," 01 101000111 100"
"271","frisk",-0.88,1.67,1.23," 10 001000000 001"
"272","frustrate",-1.38,0.99,0.81," 01 101100011 100"
"273","glorify",0.63,1.31,0.87," 10 000100100 010"
"274","goad",-0.95,0.16,1.41," 01 100100011 000"
"275","govern",0.08,1.98,-0.69," 10 000100000 010"
"276","grab",-0.79,1.26,1.47," 10 101001011 001"
"277","gratify",1.49,1.56,0.17," 01 100100011 100"
"278","greet",1.24,1.14,0.56," 10 111111110 000"
"279","grieve_for",0.79,0.12,-0.99," 01 000000110 000"
"280","guard",0.57,1.87,0.57," 10 001100000 010"
"281","guide",1.47,2.04,-0.13," 10 111111111 000"
"282","gyp",-2.11,0.21,0.85," 01 010000000 000"
"283","hail",0.73,0.48,0.88," 10 100100010 000"
"284","halt",-0.29,1.61,0.89," 10 001000001 110"
"285","handcuff",-1.1,1.25,0.16," 10 001000000 001"
"286","harangue",-1.56,0.72,1.12," 10 111111111 000"
"287","harass",-1.62,0.47,1.09," 10 101100011 000"
"288","harm",-2.45,0.67,0.93," 10 101101011 100"
"289","hassle",-1.71,0.37,1.04," 10 101100011 000"
"290","hate",-2.5,0.38,0.77," 01 100100000 100"
"291","haunt",-1.62,0.25,0.07," 01 100000000 010"
"292","haze",-1.8,0.55,2.3," 10 100010100 000"
"293","heal",2.09,2.19,-0.26," 10 000001110 100"
"294","heckle",-1.67,-0.34,1.37," 10 000100110 000"
"295","help",2.18,1.78,0.31," 10 111111111 100"
"296","hide",0.05,0.31,-0.28," 01 001000001 110"
"297","hide_from",-0.83,-0.93,0.44," 01 101100000 010"
"298","hinder",-1.47,0.21,0.31," 01 111100000 010"
"299","hire",1.23,1.52,0.09," 10 010000000 000"
"300","hit",-1.89,0.75,1.77," 10 101000011 101"
"301","honor",1.58,1.5,-0.15," 10 011110110 010"
"302","hoodwink",-1.33,0.09,0.44," 01 111100000 000"
"303","horrify",-1.97,0.61,1.72," 01 100100011 100"
"304","hound",-1.19,0.28,1.24," 10 111111111 000"
"305","hug",1.76,1.08,-0.14," 10 100000011 001"
"306","humble",-0.35,0.93,0.23," 01 111111111 000"
"307","humiliate",-2.56,0.21,1.13," 01 111111111 000"
"308","humor",0.38,0.69,-0.11," 01 111111111 000"
"309","hurry",-0.5,0.76,1.77," 10 110011011 100"
"310","hurt",-2.55,0.98,1.64," 10 101001011 101"
"311","hush",-0.13,0.85,-0.66," 10 111111111 010"
"312","hustle",-1.42,1.54,1.78," 01 011100100 000"
"313","hypnotize",-0.35,2.04,-0.69," 10 000001000 000"
"314","idealize",0.38,0.19,0.65," 01 100100111 000"
"315","idolize",0.3,0.02,0.71," 01 100000111 000"
"316","ignore",-1.53,-0.2,-0.19," 11 100100011 010"
"317","imitate",-0.33,-0.68,0.78," 10 110000011 000"
"318","impede",-1.05,1.36,0.87," 10 011000010 000"
"319","implore",-0.43,-0.22,-0.02," 10 100100111 000"
"320","imprison",-1.46,1.64,-0.53," 10 001000000 010"
"321","incite",-0.81,1.04,1.63," 01 000100100 010"
"322","incriminate",-1.71,0.89,1.27," 10 001000000 010"
"323","indoctrinate",-0.49,1.09,0.35," 10 000100111 000"
"324","indulge",0.3,0.71,1," 01 100000011 100"
"325","influence",0.64,1.55,1.22," 01 111111111 000"
"326","inform",1.15,1.11,-0.06," 10 111111111 100"
"327","infuriate",-1.42,0.74,1.37," 01 111111111 000"
"328","initiate",0.38,1.08,1.28," 10 100010101 000"
"329","injure",-2.34,0.74,1.3," 10 101001011 101"
"330","inspect",-0.31,0.99,-0.71," 10 001111011 100"
"331","inspire",1.6,1.82,0.71," 01 100110110 000"
"332","instruct",1.47,1.44,-0.53," 10 011111111 000"
"333","insult",-2.05,0.56,1.92," 10 111111111 000"
"334","interest",1.71,1.23,0.28," 01 110110111 100"
"335","interrogate",-0.83,1.75,0.45," 10 001000000 000"
"336","interrupt",-1.29,0.4,1.68," 10 111111111 100"
"337","interview",0.55,1.32,-0.08," 10 011011000 000"
"338","intimidate",-1.44,1.94,0.55," 01 101100011 000"
"339","invite",1.28,0.99,0.38," 10 110010111 010"
"340","irritate",-1.36,0.27,1.27," 01 111111111 100"
"341","jeer",-1.75,-0.04,1.65," 10 100100001 000"
"342","jest",0.05,0.14,1.24," 10 111111111 000"
"343","joggle",-0.39,0.74,1.66," 10 100001011 001"
"344","join",1.01,0.95,0.26," 10 100100001 010"
"345","jolt",-1.25,0.91,1.58," 01 100100001 000"
"346","josh",0.54,0.37,1.38," 10 111111111 000"
"347","jostle",-0.94,0.65,1.52," 10 101000011 000"
"348","judge",-0.89,0.93,-0.35," 01 111111111 100"
"349","kick",-1.9,0.63,1.34," 10 001000000 001"
"350","kid",0.37,0.51,1.35," 10 100100011 000"
"351","kill",-3.79,1.13,1.57," 10 001100000 101"
"352","kiss",2.33,1.03,0.8," 10 000000011 001"
"353","laud",0.84,0.72,0.44," 10 111111111 110"
"354","laugh_at",-1.39,-0.47,2.15," 10 111111111 100"
"355","laugh_with",2.01,1.14,1.29," 10 111111111 000"
"356","lead",1.08,1.99,0.45," 10 100100011 000"
"357","leave",-1.18,0.22,0.87," 10 111111111 010"
"358","lie_to",-1.93,-0.63,0.61," 01 111100011 000"
"359","like",2.23,1.53,0.36," 01 111111111 100"
"360","listen_to",1.72,0.73,-0.95," 10 111111111 000"
"361","loathe",-1.59,0.17,0.48," 01 111111111 100"
"362","look_at",0.71,0.26,0.42," 10 111111111 100"
"363","love",2.87,2.62,0.5," 01 100000011 000"
"364","lull",0.25,0.81,-1.26," 01 111101011 000"
"365","lure",-0.36,1.57,-0.02," 01 111100001 000"
"366","mace",-1.97,0.68,1.53," 10 001000000 001"
"367","make_love_to",2.65,1.47,1.61," 10 000000001 001"
"368","malign",-2.01,0.63,1.03," 10 111111111 010"
"369","manipulate",-1.61,1.65,0.65," 01 111111111 100"
"370","marry",2.04,1.36,0.68," 10 000000001 010"
"371","massage",1.67,0.89,-0.11," 10 110001011 101"
"372","master",-0.86,2.12,0.35," 01 001100001 000"
"373","medicate",1.68,1.49,-0.81," 10 000001010 100"
"374","menace",-2.15,1.63,0.9," 01 101100000 000"
"375","mimic",-0.6,-0.56,1.18," 10 110010010 010"
"376","misinform",-1.77,0.17,0.69," 01 110100010 000"
"377","misjudge",-1.55,-0.52,0.51," 01 111111111 000"
"378","mislead",-1.76,-0.13,0.46," 01 111101110 000"
"379","miss",0.82,0.27,-0.47," 01 100000010 010"
"380","misunderstand",-0.85,-0.28,-0.32," 01 111111111 000"
"381","mock",-1.26,-0.35,1.3," 10 100100011 000"
"382","molest",-2.24,0.27,1.83," 10 000000001 001"
"383","monitor",-0.21,0.81,-0.44," 10 011111110 110"
"384","monopolize",-1.14,2.44,0.63," 01 110110111 010"
"385","mortify",-1.45,1.28,1.02," 01 111111111 000"
"386","mother",0.86,0.77,-0.88," 10 000001010 001"
"387","mug",-2.59,1.38,2.07," 10 101000000 001"
"388","murder",-3.45,1.54,1.29," 10 101000000 011"
"389","nab",-0.91,1.25,1.39," 10 001000000 001"
"390","nag",-1.81,-0.72,0.76," 10 100000011 000"
"391","nail",-0.79,1.24,1.7," 10 001000000 001"
"392","need",1.4,0.19,0.07," 01 100000011 010"
"393","needle",-1.61,-0.33,1.31," 10 111111111 000"
"394","neglect",-2,-0.24,0.13," 01 111111111 110"
"395","negotiate_with",1.06,1.6,-0.23," 10 111111111 000"
"396","nestle",1.63,0.98,-0.45," 10 000000011 001"
"397","notice",1.26,0.98,0.29," 01 111111111 010"
"398","nudge",0.13,0.29,0.15," 10 111111111 001"
"399","nuzzle",1.11,0.06,-0.04," 10 000000011 001"
"400","obey",0.52,0.4,-0.38," 10 111111111 000"
"401","oblige",0.57,0.53,-0.49," 01 111111111 000"
"402","observe",0.67,0.11,-0.99," 10 111111111 100"
"403","obstruct",-1.33,1.19,0.54," 10 111111111 011"
"404","offend",-1.62,0.29,0.91," 01 111111111 000"
"405","ogle",-0.69,-0.24,0.69," 10 000000001 000"
"406","oppose",-0.07,1.53,0.88," 10 111111111 010"
"407","oppress",-2.5,1.53,0.27," 01 000100010 000"
"408","order",-0.04,0.34,0.15," 10 111111111 000"
"409","ostracize",-1.68,1.4,0.15," 01 100100110 010"
"410","outdo",0.5,1.79,1.05," 01 110110010 010"
"411","outrage",-1.45,0.69,1.34," 01 111111111 000"
"412","outwit",0.64,1.53,0.72," 01 111111111 000"
"413","overhear",-0.56,0.09,-0.12," 01 011100010 010"
"414","overlook",-1.35,-0.05,0.5," 01 011111110 010"
"415","overrate",-0.79,0.06,0.37," 01 111110000 000"
"416","overwhelm",-0.05,2.15,1.15," 10 101101011 001"
"417","overwork",-1.81,0.38,0.55," 01 010110010 100"
"418","pacify",0.29,0.32,-0.52," 01 111111111 000"
"419","pamper",-0.42,-0.16,-0.93," 10 110001011 100"
"420","parody",-0.27,-0.12,1.12," 10 111111111 010"
"421","pass",-0.11,0.58,1.33," 10 100000000 010"
"422","patronize",-0.31,0.45,0.2," 01 111111111 000"
"423","pay",1.03,0.8,-0.28," 10 010000000 000"
"424","pay_for",0.74,0.48,-0.3," 10 110000010 100"
"425","peek_at",-0.44,-0.63,0.24," 10 100000011 000"
"426","penalize",-0.76,1.29,0.69," 10 010110010 000"
"427","persecute",-3.11,0.47,1.04," 01 001100100 000"
"428","persuade",0.47,1.78,-0.26," 01 111111111 100"
"429","pervert",-2.01,0.61,1.29," 01 000000001 001"
"430","pester",-1.55,-0.11,1.56," 10 110000011 010"
"431","pet",1.21,0.56,0.91," 10 000000011 001"
"432","placate",0.3,0.57,-0.58," 01 111111111 000"
"433","play_with",1.59,1.06,1.25," 10 100000011 100"
"434","please",1.72,1.07,0.25," 01 111111111 100"
"435","plot_against",-1.92,1.18,1.07," 01 100100000 010"
"436","poison",-3.29,-0.32,0.42," 01 101001010 100"
"437","pooh_pooh",-1.01,-0.67,0.33," 10 111111111 000"
"438","praise",1.68,1.69,0.3," 10 111111111 000"
"439","pray_for",2.43,1.98,-1," 01 000000100 100"
"440","prod",-0.45,0.57,0.65," 10 101001011 101"
"441","prompt",0.07,1.24,0.91," 10 111111111 010"
"442","prosecute",-0.52,1.58,-0.13," 10 001000000 010"
"443","protect",1.65,2.15,0.28," 10 101101010 010"
"444","provoke",-0.9,0.61,1.22," 01 111111111 000"
"445","psychoanalyze",0.11,0.91,-0.23," 10 000001000 100"
"446","punch",-1.63,1.34,1.98," 10 101000000 001"
"447","punish",-1.27,1.42,0.37," 10 111111111 100"
"448","pursue",-0.01,1.04,1.71," 10 001101001 000"
"449","push",-1.55,0.36,1.81," 10 101000010 001"
"450","quarrel_with",-1.5,0.03,1.17," 10 111111111 000"
"451","query",0.17,0.67,-0.18," 10 111111111 000"
"452","question",0.58,1.17,0.98," 10 111111111 000"
"453","quiet",0.18,1.08,-0.47," 10 111111111 000"
"454","quiz",0.47,0.96,0.29," 10 111111111 000"
"455","radicalize",-0.43,1.63,2.26," 01 000100100 000"
"456","rally",1.21,1.2,1.8," 01 100111111 100"
"457","rankle",-1.13,0.33,0.96," 01 111111111 000"
"458","rape",-3.24,1.09,2.07," 10 100000001 001"
"459","rattle",-0.76,0.72,1.61," 01 111111111 000"
"460","ravish",-0.74,0.95,1.57," 10 000000001 001"
"461","reassure",1.52,1.46,-0.49," 10 111111111 100"
"462","rebel_against",-0.12,1.7,2.17," 01 000100010 000"
"463","rebuff",-0.39,1.07,0.23," 10 100100101 010"
"464","rebuke",-0.83,1.43,0.53," 10 111111111 000"
"465","reform",0.88,0.76,-0.21," 01 101000110 100"
"466","refuse",-0.59,0.79,0.13," 10 111111111 000"
"467","regard",0.73,0.31,-0.21," 01 100100000 000"
"468","rehabilitate",1.64,1.73,0.26," 01 001000110 000"
"469","reject",-1.75,0.97,0.43," 01 100100011 010"
"470","release",1.3,1.07,-0.23," 10 001001001 000"
