"","term","E","P","A","instcodes"
"110","contradict",-0.83,-0.38,0.69," 10 111111111 110"
"111","control",-1.08,0.87,0.51," 01 011100010 100"
"112","convert",0.97,2.05,1.57," 01 000100100 010"
"113","convince",0.4,0.42,-0.3," 01 111111111 100"
"114","correct",-0.13,0.2,0.32," 10 111111111 100"
"115","corrupt",-1.88,0.35,0.93," 01 011111111 000"
"116","cover",1.19,0.24,0.34," 10 100001011 100"
"117","cripple",-2.05,0.39,1.44," 10 001001000 001"
"118","criticize",0.17,0.59,0.76," 10 111111111 100"
"119","cross_examine",-0.53,0.17,0.69," 10 001000000 010"
"120","curse",-1.12,0.02,0.82," 10 111111111 100"
"121","curtsey_to",0.52,0.09,0.22," 10 000100110 000"
"122","cut",-2.44,0.21,1.74," 10 001001000 101"
"123","deafen",-3.09,0.21,0.61," 01 001001000 000"
"124","debate_with",1.18,0.84,0.02," 10 111111110 000"
"125","deceive",-1.07,-0.32,0.13," 01 111111111 000"
"126","decorate",1.41,0.85,0.86," 10 000100000 010"
"127","defame",-1.56,-1.13,0.06," 10 011111110 010"
"128","defeat",0.89,1.96,1.56," 10 000100000 010"
"129","defend",1.85,0.28,0.43," 10 111111111 110"
"130","defy",-1.08,0.31,1.67," 10 011111110 000"
"131","delight",2.5,1.78,1.82," 01 111111111 100"
"132","denounce",-1.31,0.35,0.21," 10 111111111 010"
"133","deny",-0.65,0.03,0.5," 10 001100111 100"
"134","desert",-2.71,-0.88,0.65," 01 110100010 010"
"135","despise",-2.63,-0.65,0.37," 01 111111111 100"
"136","destroy",-2.83,0.15,0.73," 10 010111110 010"
"137","detest",-1.32,-0.04,0.79," 01 111111111 000"
"138","diagnose",0.81,1.36,0.03," 10 000001000 000"
"139","direct",1.32,0.4,0.24," 10 011111111 000"
"140","disable",-1.64,0.16,-0.14," 10 001001000 001"
"141","disagree_with",0.31,0.9,0.81," 10 111111111 000"
"142","disappoint",-2.8,-0.57,-0.05," 01 111111111 100"
"143","discharge",-0.34,0.68,-0.18," 10 001101000 010"
"144","discipline",0.49,0.73,-0.1," 10 011111111 100"
"145","discourage",-0.23,0.33,-0.43," 10 111111111 100"
"146","discredit",-2.16,0.31,0.39," 10 111111111 010"
"147","discriminate_against",-2.11,-0.36,0.35," 01 011111111 010"
"148","disgrace",-2,-0.44,0.25," 01 111111111 010"
"149","disgust",-0.66,-0.6,0.81," 01 111111111 000"
"150","disinherit",-1.54,-0.32,0," 10 000000010 010"
"151","dismay",-1.95,-0.01,-0.36," 01 111111111 010"
"152","dismiss",-1.32,1.15,-0.27," 10 001110000 000"
"153","disobey",-1.14,-0.16,1.23," 10 011111111 000"
"154","dispossess",-0.82,0.8,0.56," 10 001000010 010"
"155","disqualify",-0.88,0.25,0.45," 10 000100000 010"
"156","disregard",-1.6,-1.39,-0.59," 01 111111111 010"
"157","disrobe",-0.33,0.84,-0.2," 10 000001011 001"
"158","dissuade",-0.02,0.7,-0.3," 01 111111111 000"
"159","distract",-1,0.34,0.88," 10 111111111 010"
"160","disturb",-1.13,-0.12,1.06," 01 111111111 010"
"161","divorce",-0.38,0.27,0.16," 10 000000001 010"
"162","dominate",-0.35,0.97,-0.09," 01 111111111 000"
"163","doubt",-0.94,0.02,0.56," 01 111111111 100"
"164","drug",-1.28,0.73,0.97," 10 001001000 000"
"165","duel_with",-1.49,0.51,1.15," 10 000100000 011"
"166","eat_with",1.58,0.71,0.2," 10 100000011 000"
"167","educate",2.19,2.35,1.02," 10 011111111 100"
"168","eject",-0.62,1.01,0.43," 10 011111111 011"
"169","embezzle_from",-0.76,-0.57,0.03," 01 010000000 000"
"170","embrace",1.85,0.43,1.85," 10 100000011 001"
"171","employ",1.69,1.78,1.23," 10 010000000 000"
"172","emulate",0.05,-0.01,0.04," 01 111111111 010"
"173","enchant",1.79,1.26,1.02," 01 100100011 000"
"174","endorse",-0.67,0.37,-0.03," 10 010100100 010"
"175","enjoy",2.15,0.64,1.06," 01 111111111 100"
"176","enslave",-2.79,0.18,0.21," 10 000100000 001"
"177","entertain",2.2,1.63,2.16," 01 110110011 100"
"178","entice",0.25,0.57,0.86," 01 111111011 100"
"179","envy",-1.7,-0.13,0.65," 01 111111111 010"
"180","escape_from",1.02,2.09,2.91," 10 101100001 000"
"181","escort",0.92,1.62,0.49," 10 001100011 010"
"182","esteem",0.53,0,0.83," 01 111111111 100"
"183","evade",-1.15,-0.11,0.76," 01 001000000 000"
"184","evict",-2.19,1.43,0.18," 10 011000000 000"
"185","exalt",-1.23,-0.65,0.31," 10 110110101 100"
"186","examine",1.38,1.59,-0.16," 10 100001011 100"
"187","excite",1.66,1.05,1.17," 01 100000011 101"
"188","exclude",-0.85,1.16,0.74," 10 100100001 010"
"189","excuse",1.43,1.87,0.21," 10 111111111 000"
"190","execute",-3.05,1.34,-0.29," 10 001000000 001"
"191","exile",-0.54,1.34,0.57," 10 000100000 010"
"192","exonerate",0.77,0.65,-1.48," 10 101100111 010"
"193","exorcise",0.53,1.89,0.1," 10 000000100 000"
"194","expel",-1.28,1.96,-0.59," 10 111111111 010"
"195","exploit",-1.16,0.15,1.3," 01 110100011 000"
"196","expose",-1.82,0.63,0.58," 10 011110101 010"
"197","exterminate",-2.81,1.81,1.59," 10 000100000 001"
"198","eye",-0.11,-0.7,1.41," 10 100001011 000"
"199","face",0.42,1.09,-0.05," 10 111010011 000"
"200","fail",-1.02,-0.92,0.13," 10 000010000 000"
"201","fascinate",1.32,-0.19,0.83," 01 100000011 000"
"202","favour",0.72,1.54,0.88," 01 100110011 010"
"203","fear",-0.61,-0.77,-0.37," 01 111111111 000"
"204","feed",1.7,1.48,-0.11," 10 100001010 101"
"205","feel",1.15,1.49,1.68," 10 100001011 101"
"206","fetch",0.84,1.11,1.28," 10 001001010 010"
"207","fight",0.1,1.09,2.18," 10 101100011 001"
"208","filch_from",-0.27,0.98,0.1," 01 010000000 000"
"209","find",1.66,1.21,0.42," 10 101000000 010"
"210","fingerprint",-1.17,0.45,0.85," 10 001000000 001"
"211","flatter",1.29,0.37,1.21," 10 111111111 000"
"212","flee_from",-1.76,-1.5,0.15," 10 101100011 000"
"213","follow",-1.15,-0.45,0.28," 10 101000011 000"
"214","fondle",2.36,0.37,0.91," 10 000000011 101"
"215","fool",-1.08,-0.68,0.83," 01 111100011 000"
"216","forbid",-0.92,0.41,0," 10 011111110 000"
"217","forfeit_to",-0.47,-0.29,0.15," 10 010100000 010"
"218","forgive",2.12,1.31,-0.01," 01 100000111 100"
"219","forsake",-1.37,-0.51,-0.9," 01 100100110 000"
"220","free",2.14,2.01,0.43," 10 001100000 000"
"221","frighten",-0.37,0.96,1.54," 01 101000111 100"
"222","gag",-1.46,0.54,1.8," 10 001000001 001"
"223","gaze_at",-0.98,-0.11,1.01," 10 100000011 000"
"224","giggle_at",-0.88,-0.82,1.02," 10 100000011 000"
"225","glimpse_at",-0.42,-0.05,0.41," 10 100000011 000"
"226","go_against",-0.19,1.53,0.7," 10 100100011 010"
"227","go_with",1.54,0.48,1.91," 10 101000011 000"
"228","govern",-0.79,1.45,1.06," 10 000100000 010"
"229","grade",-0.15,0.75,0.38," 10 000010000 000"
"230","grasp",-0.99,1.39,1.24," 10 101001011 001"
"231","greet",1.35,-0.11,0.35," 10 111111110 000"
"232","grieve_for",0.93,0.11,-0.81," 01 000000110 000"
"233","grieve_over",0.07,-0.07,-0.27," 01 000000100 010"
"234","grin_at",0.18,-0.28,0.47," 10 110000011 000"
"235","guard",0.5,1.87,0.63," 10 001100000 010"
"236","gun_down",-2.94,0.59,1.78," 10 001000000 000"
"237","halt",-0.94,1.05,0.64," 10 001000001 110"
"238","handcuff",-1.94,1.24,0.32," 10 001000000 001"
"239","hang",-2.32,0.5,-0.18," 10 001000000 001"
"240","harangue",0,0,0," 10 111111111 000"
"241","harass",-2.22,1.12,0.88," 10 101100011 000"
"242","harm",-2.11,0.09,0.58," 10 101101011 100"
"243","hate",-1.58,0.26,-0.43," 01 100100000 100"
"244","haunt",-1.59,0.76,0.47," 01 100000000 010"
"245","help",2.49,1.51,0.69," 10 111111111 100"
"246","hide",0.41,1.11,-0.05," 01 001000001 110"
"247","hinder",-1.57,0.39,0.63," 01 111100000 010"
"248","hit",-0.52,0.74,0.77," 10 101000011 101"
"249","hold",1.45,1.05,1.56," 10 000000011 001"
"250","hold_up",-1.25,0.5,0.81," 10 010000000 000"
"251","honour",1.49,0.62,-0.49," 10 011110110 010"
"252","hoodwink",-1.77,0.17,-0.11," 01 111100000 000"
"253","horrify",-2.02,0.27,2.24," 01 100100011 100"
"254","humour",1.62,0.23,0.91," 01 111111111 000"
"255","hunt_for",-0.89,0.25,-0.29," 01 001000000 000"
"256","hurt",-1.65,0.42,1.97," 10 101001011 101"
"257","idealize",-0.02,0.24,1.19," 01 100100111 000"
"258","identify",-0.55,0.44,0.29," 10 001000000 010"
"259","idolize",-0.6,-1.07,1.22," 01 100000111 000"
"260","ignore",-0.73,-0.13,0.66," 11 100100011 010"
"261","imitate",-0.84,-0.76,1.12," 10 110000011 000"
"262","impede",-0.46,0.65,-0.02," 10 011000010 000"
"263","implicate",-1.59,-0.98,-0.02," 10 001000000 010"
"264","imprison",-0.15,1.74,-0.18," 10 001000000 010"
"265","incriminate",-2.38,0.44,1.15," 10 001000000 010"
"266","indict",-0.04,1.53,2.87," 10 001000000 010"
"267","indulge",-0.3,0.23,0.74," 01 100000011 100"
"268","inflame",-1.65,0.96,0.7," 01 100110101 000"
"269","inform_on",-2.09,-0.63,-0.3," 10 001000000 010"
"270","infuriate",-0.63,0.39,0.83," 01 111111111 000"
"271","inject",1.08,1.67,0.97," 10 000001000 101"
"272","injure",-1.31,0.37,0.81," 10 101001011 101"
"273","inquire_about",0.68,-0.39,0.56," 10 111111111 010"
"274","inspect",0.42,0.65,0," 10 001111011 100"
"275","instruct",0.68,-0.04,0.67," 10 011111111 000"
"276","intercede_with",0.07,1.24,0.19," 10 000100010 010"
"277","intercept",0.45,0.92,1.09," 10 001000000 010"
"278","interfere_with",-1.03,0.52,0.23," 01 010111000 010"
"279","intern",-2.57,-0.33,0.61," 10 001100000 011"
"280","interrogate",-1.69,1.45,1.93," 10 001000000 000"
"281","interrupt",-0.99,-0.39,1.4," 10 111111111 100"
"282","intimidate",-1.79,-0.14,0.91," 01 101100011 000"
"283","introduce",1.48,0.75,0.42," 10 100110100 010"
"284","investigate",-0.84,0.68,0.93," 01 001000000 010"
"285","invite",1.29,0.3,0.55," 10 110010111 010"
"286","irritate",-2.35,0.37,0.93," 01 111111111 100"
"287","isolate",-2.31,-0.33,1.09," 10 000100010 110"
"288","jail",-0.38,1.22,-0.27," 10 001000000 001"
"289","join_up_with",-0.06,0.37,0.59," 10 010100001 010"
"290","joke_about",-1.49,0.08,0.82," 10 111111111 010"
"291","jolt",-0.26,0.39,1.11," 01 100100001 000"
"292","judge",-1.65,0.54,-0.38," 01 111111111 100"
"293","jump_on",-0.15,0.1,2.26," 10 001000001 001"
"294","kiss",2.83,1.58,1.5," 10 000000011 001"
"295","knife",-2.09,0.16,1.67," 10 101000000 001"
"296","knock_out",-2.07,1.96,1.87," 10 101000000 001"
"297","know",1.42,1.07,0.96," 01 100000000 010"
"298","laugh_at",-1.78,-0.94,0.72," 10 111111111 100"
"299","leap_on",-1.91,-0.77,1.83," 10 001000001 001"
"300","leave",-1.14,0.46,0.21," 10 111111111 010"
"301","liberate",1.04,1.38,0.89," 10 000100000 010"
"302","lie_to",-1.69,-0.46,0.82," 01 111100011 000"
"303","lift",0.38,1.12,1.53," 10 001001010 001"
"304","like",1.78,0.12,0.64," 01 111111111 100"
"305","liquidate",-1.85,0.69,0.96," 10 000100000 000"
"306","love",2.96,2.29,1.85," 01 100000011 000"
"307","lust_for",0.32,0.27,1.08," 01 000000001 000"
"308","machine_gun",-1.49,0.35,0.91," 10 001100000 001"
"309","maim",-1.1,0.28,1.74," 10 101001000 001"
"310","make_love_to",2.16,2.36,1.71," 10 000000001 001"
"311","malign",0.7,-0.76,-0.89," 10 111111111 010"
"312","maltreat",-0.11,0.09,0.93," 10 001001010 000"
"313","marry",2.29,1.71,1.26," 10 000000001 010"
"314","massage",1.28,0.71,0.91," 10 110001011 101"
"315","maul",-1.99,0.46,2.17," 10 001000000 001"
"316","mesmerize",0.28,1.02,0.04," 01 000111111 000"
"317","misinform",-1.34,-0.28,0.08," 01 110100010 000"
"318","misjudge",-0.84,-0.23,0.24," 01 111111111 000"
"319","mislead",-1.55,-0.61,0.12," 01 111101110 000"
"320","miss",0.16,0.65,-0.09," 01 100000010 010"
"321","mock",-1.98,-0.75,0.25," 10 100100011 000"
"322","murder",-3.35,0.04,1.23," 10 101000000 011"
"323","mystify",-1.1,1.14,0.61," 01 111111111 000"
"324","neglect",-2.6,0.87,0.67," 01 111111111 110"
"325","negotiate_with",1.69,0.92,0.29," 10 111111111 000"
"326","nurse",1.74,0.53,0.28," 10 000001010 000"
"327","obey",1.36,-0.4,0.91," 10 111111111 000"
"328","observe",0.04,0.13,0.18," 10 111111111 100"
"329","obstruct",-1.52,0.11,0.38," 10 111111111 011"
"330","offend",-2.57,-0.83,0.33," 01 111111111 000"
"331","oppose",-0.49,0.4,0.43," 10 111111111 010"
"332","oppress",-0.29,0.79,-0.08," 01 000100010 000"
"333","order",-0.35,1.85,0.65," 10 111111111 000"
"334","oust",-0.04,1.74,1.2," 10 111110100 011"
"335","outrage",-1.38,0.37,0.93," 01 111111111 000"
"336","outwit",0.14,1.44,0.43," 01 111111111 000"
"337","overcome",-0.44,2.5,1.04," 10 101101001 010"
"338","overdose",-2.64,0.7,0.35," 01 000001000 000"
"339","overhear",-0.44,-0.72,-0.13," 01 011100010 010"
"340","overlook",-1.8,0.19,-0.39," 01 011111110 010"
"341","oversee",-1.79,0.29,-0.6," 10 111111111 010"
"342","overthrow",-0.16,1.26,2.39," 10 000100000 010"
"343","overwhelm",0.07,1.34,0.68," 10 101101011 001"
"344","overwork",-2.17,1.44,-0.3," 01 010110010 100"
"345","pacify",1.77,0.83,-0.02," 01 111111111 000"
"346","panic",-1.48,-0.63,0.2," 01 111111111 000"
"347","pardon",1.72,2.04,0.27," 10 001100000 010"
"348","parody",-0.03,0.98,0.31," 10 111111111 010"
"349","parole",1.64,2.28,-0.23," 10 001000000 010"
"350","pay",0.92,0.06,-0.18," 10 010000000 000"
"351","peep_at",-1,-0.74,-0.14," 10 100000011 000"
"352","penalize",-1.08,0.89,-0.38," 10 010110010 000"
"353","persecute",-0.81,1.59,1.42," 01 001100100 000"
"354","pester",-2.12,-0.98,0.44," 10 110000011 010"
"355","photograph",1.53,0.73,1.13," 10 100000010 000"
"356","pinch",-0.11,0.15,1.4," 10 100001011 101"
"357","pistol_whip",-2.25,0.79,1.93," 10 001000000 001"
"358","play_with",1.74,-0.23,1.28," 10 100000011 100"
"359","please",1.59,1.16,0.72," 01 111111111 100"
"360","plot_against",-1.71,0.25,1.11," 01 100100000 010"
"361","poison",-2.41,0.15,-0.19," 01 101001010 100"
"362","possess",-1.27,1.36,0.73," 10 000000011 011"
"363","praise",1.13,-0.13,-0.21," 10 111111111 000"
"364","pray_for",2.92,2.12,-0.68," 01 000000100 100"
"365","pray_with",2.21,1.13,-0.51," 10 000100100 000"
"366","prohibit",-0.8,0.46,0.4," 10 111111111 010"
"367","promise",0.74,-0.19,0.72," 10 111111111 000"
"368","promote",1.66,1.49,1.07," 10 010000000 010"
"369","prosecute",-2.15,0.73,0.12," 10 001000000 010"
"370","protect",1.7,1.74,0.8," 10 101101010 010"
"371","protest_against",-0.53,0.66,1.31," 10 010110100 000"
"372","provoke",-0.97,0,0.67," 01 111111111 000"
"373","punish",-1.31,1.59,1.42," 10 111111111 100"
"374","pursue",-0.11,0.25,1.46," 10 001101001 000"
"375","push",-0.68,1.28,0.72," 10 101000010 001"
"376","puzzle",0.27,-0.39,0.51," 01 111111111 000"
"377","quarrel_with",-0.79,0.26,0.47," 10 111111111 000"
"378","question",0.57,0.04,0.4," 10 111111111 000"
"379","quote",0.88,0.02,-0.24," 10 111111111 010"
"380","ram",-0.38,0.44,0.95," 10 001000000 001"
"381","rebel_against",-0.77,1.88,1.58," 01 000100010 000"
"382","rebuke",-0.97,-0.54,0.93," 10 111111111 000"
"383","recognize",1.33,1.33,1.26," 01 000110000 010"
"384","recommend",1.22,1.45,0.38," 10 011110000 010"
"385","refer_to",-0.14,-0.14,0.82," 10 111111111 010"
"386","reform",0.94,-0.35,0.01," 01 101000110 100"
"387","refuse",-0.45,0.2,-0.36," 10 111111111 000"
"388","regard",1.52,0,0.67," 01 100100000 000"
"389","reinstate",0.9,1.55,0.63," 10 011100000 010"
"390","reject",-2.01,-0.04,-0.53," 01 100100011 010"
"391","release",1.61,2.28,0.76," 10 001001001 000"
"392","relieve",1.84,1.13,-0.21," 01 111111111 100"
"393","report_on",-2.03,-0.49,0.5," 01 111111111 010"
"394","reproach",0.68,0.48,0.7," 10 111111111 100"
"395","reprove",-1.36,1.18,-0.19," 10 111111111 100"
"396","repudiate",-1.37,0.08,0.83," 10 011010110 010"
"397","rescue",1.61,2.39,2.35," 10 101101010 010"
"398","resent",-0.89,0,-0.15," 01 111111111 000"
"399","resist",0.39,0.87,0.74," 10 111111011 001"
"400","respect",1.3,1.1,-0.52," 01 111111111 100"
"401","restrain",-0.29,1.49,0.54," 10 001001011 101"
"402","retaliate_against",-0.64,1.79,1.91," 10 000100000 010"
"403","revenge",-0.42,0.51,0.73," 01 100100010 110"
"404","revere",0.8,0.79,0.99," 01 111111111 000"
"405","revile",-0.32,0.48,-0.68," 01 111111111 100"
"406","revolt_against",-1.02,0.84,1.58," 10 000100000 010"
"407","ridicule",-0.93,0.21,0.67," 10 111111111 000"
"408","rob",-1.48,0.57,1.62," 10 111000000 000"
"409","rouse",0.14,1.02,0.51," 10 100101011 100"
"410","sabotage",-1.63,0.34,0.77," 10 000100000 010"
"411","safeguard",1.93,1.62,0.88," 10 001100000 010"
"412","salute",0.8,0.57,0.43," 10 000100000 000"
"413","sanctify",1.66,1.4,1.67," 10 000000100 010"
"414","satisfy",1.86,0.95,0.29," 01 111111111 100"
"415","save",2.54,2.46,1.09," 10 101101110 100"
"416","scandalize",-2.1,0.05,0.7," 01 100100000 010"
"417","scar",-3.21,0.37,0.91," 10 001001000 001"
"418","scorn",-1.19,0.36,0.52," 01 111111111 000"
"419","scratch",-1.11,0.22,-0.03," 10 101001011 101"
"420","scrutinize",-0.89,-0.54,0.1," 10 111111111 100"
"421","search",-0.6,-0.09,0.18," 10 001000000 001"
"422","seduce",-0.41,-0.24,1.58," 01 000000001 001"
"423","seize",-0.98,0.7,1.03," 10 001000000 011"
"424","serve",0.57,0.76,0.1," 10 110100010 100"
"425","shame",-1.81,0.68,0.63," 01 111111111 000"
"426","shelter",1.6,1.11,0.93," 10 101100010 010"
"427","shock",-1.44,0.26,0.85," 01 111111111 000"
"428","shoot",-1.92,1,1.85," 10 001000000 101"
"429","sicken",-1.52,0.26,1.01," 01 100001000 000"
"430","signal",0.43,0.19,0.79," 10 011100000 010"
"431","silence",-2.22,0.17,1.64," 10 111111111 000"
"432","slap",-0.51,-0.34,1.26," 10 101000011 001"
"433","slash",-1.79,0.33,0.72," 10 001000000 001"
"434","sleep_with",0.91,1.54,2.14," 10 000000001 001"
"435","smile_at",1.83,0.46,-0.26," 10 111111111 000"
"436","smother",-2.34,0.39,0.91," 10 101000000 001"
"437","snub",-1.19,-0.92,-0.24," 01 100100000 010"
"438","sock",-1.44,0.81,0.95," 10 101000000 001"
"439","soothe",1.87,1.67,-0.07," 10 111111111 100"
"440","spank",-1.37,0.62,0.36," 10 000000011 001"
"441","spy_on",-1.06,-0.17,0.34," 01 001100000 010"
"442","stab",-2.27,-0.1,1.49," 10 101000000 001"
"443","steal_from",-2.63,0.21,0.99," 01 011100010 000"
"444","stimulate",1.59,2.16,0.9," 10 100111111 000"
"445","stir",-1,1.24,0.85," 01 000110101 000"
"446","stop",0.19,0.2,-0.06," 10 111111111 100"
"447","strangle",-2.45,0.36,1.09," 10 101000000 001"
"448","stun",-0.72,0.92,1.84," 01 111111111 000"
"449","stupefy",-0.59,0.19,0.83," 01 111111111 000"
"450","submit_to",-0.37,-1.27,-0.61," 10 001101011 000"
"451","suffocate",-3.05,0.49,1.21," 10 101000000 001"
"452","summon",-0.02,0.77,-0.04," 10 111111111 010"
"453","support",1.4,0.74,1.17," 10 110101010 010"
"454","surprise",1.03,0.43,0.54," 10 111111111 000"
"455","surrender_to",-2.04,-2.46,-0.74," 10 001100000 010"
"456","suspect",-1.32,0.34,0.36," 01 111111111 000"
"457","sympathize_with",1.42,0.94,0.32," 10 111111111 000"
"458","talk_to",1.99,0.48,0.07," 10 111111111 100"
"459","tantalize",-0.41,0.55,0.03," 01 111111111 100"
"460","tap",0.46,-0.54,-0.2," 10 110001011 001"
"461","tattoo",-1.1,-0.41,0.12," 10 100000000 001"
"462","teach",2,2.77,1.23," 10 111111111 100"
"463","terrorize",-3.64,1.03,1.01," 01 001100000 100"
"464","testify_against",0.19,0.2,0.82," 10 001000000 010"
"465","thank",2.41,1.41,0.7," 10 111111111 000"
"466","thrash",-1.58,1.08,2.02," 01 001000010 001"
"467","threaten",-1.77,0.72,1.17," 10 111111111 000"
