"","term","E","P","A","instcodes"
"33","arouse",1.715,1.18,1.375," 01 000000001 101"
"34","arrest",-0.69,1.52,-0.285," 10 001000000 001"
"35","ask_about",0.94,0.625,1.155," 01 111111111 010"
"36","assail",-1.035,1.365,0.745," 10 001100110 001"
"37","assault",-1.095,1.155,0.035," 10 001000000 001"
"38","assist",1.485,1.48,1.37," 10 111111111 000"
"39","astonish",0.35,0.765,1.11," 01 111111111 000"
"40","astound",0.46,1.37,0.865," 01 111111111 000"
"41","attack",-1.17,1.59,0.805," 10 001100010 001"
"42","authorize",0.97,1.65,0.625," 10 011111100 010"
"43","avoid",-0.485,-0.825,-0.945," 01 111111110 010"
"44","awaken",1.2,1.095,0.885," 10 100000000 000"
"45","backstab",-1.985,0.355,-0.135," 01 011110000 010"
"46","bait",-1.065,0.275,0.02," 01 111100100 000"
"47","ban",-0.76,0.785,-0.73," 10 010100110 010"
"48","banish",-1.265,1.22,0.18," 10 000100000 010"
"49","bankrupt",-1.9,-0.36,-1.05," 10 010000000 010"
"50","bawl_out",-0.9,0.865,0.575," 10 111111111 000"
"51","be_sarcastic_toward",-1.35,0.405,-0.03," 10 100010011 000"
"52","beckon",1.09,0.94,0.755," 10 100000011 010"
"53","befriend",2.045,1.44,1.69," 01 100100000 000"
"54","beg",0.005,-0.285,-0.605," 10 111111111 000"
"55","believe",1.38,1.03,1.03," 01 111111111 000"
"56","berate",-0.525,0.73,0.41," 10 111111111 100"
"57","betray",-2.435,0.375,-0.57," 01 001100111 010"
"58","bewilder",-1.08,-0.015,-0.39," 01 111111111 000"
"59","bias",-1.43,-0.145,-0.84," 01 000100000 010"
"60","bind",-1.71,1.21,-0.315," 10 001000001 001"
"61","blackmail",-2.245,0.47,-0.71," 10 011100000 010"
"62","blame",-0.745,0.625,-0.3," 10 111111111 010"
"63","bless",2.36,1.24,1.94," 10 000000100 000"
"64","bluff",-1.005,0.26,0.19," 01 111100010 000"
"65","borrow_money_from",-0.745,-0.745,-0.55," 10 010000000 000"
"66","boss",1.035,1.595,1.09," 10 110101011 000"
"67","breastfeed",1.865,1.06,0.93," 10 000000010 001"
"68","bribe",-2.235,-0.155,-0.745," 10 011100000 110"
"69","brutalize",-1.875,0.995,-0.86," 10 101100011 001"
"70","bully",-2.355,0.06,-0.505," 10 100100011 001"
"71","butter_up",-1.015,-0.335,-0.005," 01 111111111 000"
"72","calm",1.41,0.86,0.05," 01 111111111 100"
"73","captivate",-1.005,0.15,-0.105," 01 110111111 000"
"74","capture",0.245,1.02,0.635," 10 001100000 011"
"75","care_for",1.99,1.31,1.37," 10 000001000 101"
"76","caress",2.025,1.09,0.925," 10 000000011 001"
"77","caution",0.975,1.115,0.11," 10 111111111 100"
"78","challenge",1.295,1.805,1.55," 10 111111111 100"
"79","charm",1.88,1.78,1.65," 01 111111111 000"
"80","chase",0.015,0.71,1.105," 10 001000001 000"
"81","chatter_to",-1.78,-0.24,-0.445," 10 111111111 100"
"82","cheat",-2.03,0.02,-0.695," 01 011100000 000"
"83","cheer_up",1.925,1.195,1.15," 11 100111111 000"
"84","chide",-1.455,0.035,-0.205," 10 111111111 000"
"85","choke",-2.05,-0.245,-1.68," 10 001000011 001"
"86","coach",1.19,0.545,0.58," 10 011111111 010"
"87","coax",-1.45,-0.19,-0.08," 01 111111111 100"
"88","coddle",-1.205,-0.305,-0.04," 11 000001011 100"
"89","coerce",-1.655,0.99,-0.005," 10 111111111 000"
"90","combat",-0.085,1.38,1.135," 10 001100000 000"
"91","comfort",1.71,1.485,0.64," 11 111111111 100"
"92","command",0.08,1.32,0.155," 10 011111111 000"
"93","commend",1.735,1.565,1.45," 10 011111111 010"
"94","compensate",1.16,0.705,0.43," 10 010100000 010"
"95","compliment",1.8,1.505,1.595," 10 111111111 000"
"96","concur_with",1.17,0.615,0.66," 10 011111111 010"
"97","condemn",-0.99,1.315,-0.71," 10 001100000 110"
"98","conduct",0.86,0.455,0.275," 10 010000100 000"
"99","confide_in",-0.51,0.325,-0.245," 10 000111111 000"
"100","confront",-0.095,1.065,1.04," 10 111111111 100"
"101","confuse",-1.08,-0.345,-0.695," 01 111111111 100"
"102","congratulate",2.005,1.48,1.775," 10 111111111 100"
"103","consider",1.425,0.56,0.785," 01 111111111 010"
"104","console",1.695,0.7,0.035," 10 111111111 100"
"105","conspire_with",-1.005,0.625,-0.89," 11 010100011 010"
"106","consult",1.42,0.925,0.925," 10 111111111 000"
"107","contemplate",0.015,0.125,-0.28," 01 100111000 100"
"108","contradict",0.44,0.905,0.97," 10 111111111 110"
"109","control",-0.335,1.1,0.205," 01 011100010 100"
"110","convict",-0.16,0.84,-0.67," 10 001000000 010"
"111","convince",0.99,0.925,0.5," 01 111111111 100"
"112","corner",-1.665,0.195,-0.995," 01 001000000 000"
"113","corrupt",-2.245,0.6,-1.07," 01 011111111 000"
"114","counsel",1.075,0.455,0.305," 10 011111111 000"
"115","court",-0.615,0.185,0.675," 01 100000001 010"
"116","covet",-1.385,-0.2,-0.49," 01 000000001 000"
"117","criticize",-0.675,0.59,-0.025," 10 111111111 100"
"118","cross_examine",-1.13,0.615,-0.65," 10 001000000 010"
"119","cuddle",1.725,1.285,1.57," 10 000000011 001"
"120","cure",1.8,1.395,0.96," 10 000001000 100"
"121","curse",-1.87,-0.18,-0.91," 10 111111111 100"
"122","cut_the_pay_of",-1.63,0.26,-0.91," 10 010000000 000"
"123","damn",-1.795,0.435,-0.455," 10 100000100 000"
"124","dance_with",1.34,0.82,1.67," 10 100000111 011"
"125","dare",0.615,1.075,1.29," 10 100100001 100"
"126","dazzle",-0.485,0.035,-0.295," 01 111111111 000"
"127","debate_with",0.745,1.36,1.685," 10 111111110 000"
"128","deceive",-2.385,-0.045,-0.375," 01 111111111 000"
"129","defeat",0.18,1.2,0.895," 10 000100000 010"
"130","defend",0.94,1.155,0.96," 10 111111111 110"
"131","defile",-2.335,0.215,-1.13," 10 000000001 111"
"132","delay",-1.42,-0.49,-1.155," 01 011111110 000"
"133","delay_payment_to",-1.905,-0.235,-1.265," 01 010000000 000"
"134","delight",2.3,1.615,1.82," 01 111111111 100"
"135","delude",-1.42,0.05,-0.66," 01 111111111 000"
"136","demand",0.115,0.55,0.54," 10 000100000 000"
"137","demoralize",-1.3,0.085,-0.905," 01 111110010 000"
"138","demote",-1.76,0.505,-1.075," 10 010000000 000"
"139","denounce",-0.69,0.47,-0.225," 10 111111111 010"
"140","deprecate",-0.015,0.84,0.525," 10 111111111 100"
"141","depress",-1.415,-0.105,-1.225," 01 000001100 100"
"142","deprive",-1.845,0.885,-0.51," 01 011111110 100"
"143","deride",-2.045,-0.35,0.1," 10 111111111 010"
"144","desert",-1.145,-0.11,-0.42," 01 110100010 010"
"145","desire_sexually",1.305,1.445,1.635," 11 000000001 011"
"146","despise",-2.085,-0.115,-1.115," 01 111111111 100"
"147","detain",-1.415,0.79,-1.17," 10 011111111 001"
"148","deter",-1.06,0.385,-0.08," 01 011111111 000"
"149","diagnose",0.575,0.91,-0.00499999999999999," 10 000001000 000"
"150","disagree_with",-0.62,0.135,-0.4," 10 111111111 000"
"151","disappoint",-1.385,-0.12,-1.015," 01 111111111 100"
"152","disbelieve",-0.76,-0.025,-0.4," 01 111111111 000"
"153","discipline",-0.18,0.95,-0.27," 10 011111111 100"
"154","discourage",-0.89,0.2,-0.315," 10 111111111 100"
"155","discredit",-1.425,-0.135,-0.555," 10 111111111 010"
"156","discriminate_against",-2.33,-0.31,-1.255," 01 011111111 010"
"157","disgrace",-1.91,-0.31,-0.935," 01 111111111 010"
"158","disgust",-1.63,-0.3,-0.495," 01 111111111 000"
"159","disillusion",-0.795,0.06,-0.455," 01 111111111 000"
"160","disinherit",-1.445,0.665,-0.8," 10 000000010 010"
"161","dislike",-1.01,-0.23,-0.73," 01 111111111 100"
"162","dismiss",-1.495,0.485,-0.77," 10 001110000 000"
"163","disobey",-0.235,0.8,0.35," 10 011111111 000"
"164","disparage",-1.655,-0.365,-0.94," 10 111111111 010"
"165","dispute",0.235,0.985,0.915," 10 111111111 010"
"166","disrespect",-1.855,-0.47,-0.805," 01 111111111 100"
"167","distrust",-1.59,-0.12,-0.885," 01 111111111 100"
"168","disturb",-1.625,0.215,-0.455," 01 111111111 010"
"169","divorce",-1.295,0.62,-0.56," 10 000000001 010"
"170","dote_on",-1.575,0.16,-0.585," 10 000000010 000"
"171","doubt",-1.135,0.00999999999999998,-0.575," 01 111111111 100"
"172","dress",0.235,-0.085,-0.075," 10 000001010 101"
"173","drug",-1.245,0.175,-0.735," 10 001001000 000"
"174","educate",0.91,0.71,0.3," 10 011111111 100"
"175","embarrass",-1.52,-0.04,-0.61," 01 111111111 010"
"176","embrace",1.995,1.33,1.73," 10 100000011 001"
"177","employ",0.815,0.515,0.185," 10 010000000 000"
"178","emulate",1.945,1.575,1.795," 01 111111111 010"
"179","encourage",1.995,1.825,1.645," 10 111111111 100"
"180","enjoy",1.72,1.29,1.4," 01 111111111 100"
"181","enrage",-1.485,0.75,0.155," 01 111111111 100"
"182","enrapture",1.66,1.295,1.57," 01 111111111 000"
"183","ensnare",-2.53,0.275,-0.9," 01 010100000 000"
"184","entertain",1.66,1.08,1.375," 01 110110011 100"
"185","envy",-1.41,0.115,-0.24," 01 111111111 010"
"186","escape",-1.095,-0.74,-1.01," 10 101100001 000"
"187","escort",1.275,0.93,0.585," 10 001100011 010"
"188","esteem",2.28,1.64,0.86," 01 111111111 100"
"189","evict",-1.11,0.91,-0.09," 10 011000000 000"
"190","examine",0.27,0.97,-0.26," 10 100001011 100"
"191","excite",0.69,1.295,1.38," 01 100000011 101"
"192","excuse",1.67,1.075,0.4," 10 111111111 000"
"193","execute",0.68,1.2,0.31," 10 001000000 001"
"194","exonerate",0.3,0.545,-0.065," 10 101100111 010"
"195","explain",0.575,0.455,0.32," 10 100100111 010"
"196","exploit",-1.93,0.82,-0.625," 01 110100011 000"
"197","extol",1.68,1.185,1.205," 10 111111111 010"
"198","face",0.855,0.29,0.585," 10 111010011 000"
"199","fail",-2.235,-0.5,-1.485," 10 000010000 000"
"200","fall_in_love_with",2.16,1.88,1.92," 01 000000001 000"
"201","fascinate",0.655,1.265,1.01," 01 100000011 000"
"202","fear",-0.99,0.425,-0.44," 01 111111111 000"
"203","feed",1.39,1.115,0.565," 10 100001010 101"
"204","feed_(parent)",2.525,1.905,1.025," 10 000000010 001"
"205","fight",-1.455,0.965,0.6," 10 101100011 001"
"206","fine",-1.375,0.65,-0.49," 10 001000010 000"
"207","fire_from_a_job",-1.655,0.8,-0.675," 10 010000000 000"
"208","flatter",-1.605,-0.435,-0.305," 10 111111111 000"
"209","flunk",-1.925,0.765,-0.895," 10 000010000 000"
"210","fluster",-1.175,0.29,-0.185," 01 111111111 000"
"211","foil",1.9,1.68,1.67," 01 001100000 010"
"212","follow",-0.01,-0.145,-0.105," 10 101000011 000"
"213","fondle",1.83,1.065,1.13," 10 000000011 101"
"214","fool",-2.01,0.06,-0.335," 01 111100011 000"
"215","forget",-0.815,-0.41,-0.77," 01 100011011 010"
"216","forgive",1.535,1.05,0.49," 01 100000111 100"
"217","forsake",-1.97,-0.565,-1.155," 01 100100110 000"
"218","frighten",-0.645,0.995,0.47," 01 101000111 100"
"219","frisk",-2.37,0.205,-1.08," 10 001000000 001"
"220","frustrate",-0.36,0.805,-0.095," 01 101100011 100"
"221","give_medical_treatment_to",1.455,1.215,0.535," 10 000001000 000"
"222","glare_at",-1.045,0.865,-0.49," 10 111111111 000"
"223","glorify",1.81,1.15,1.54," 10 000100100 010"
"224","go_with",0.725,0.14,0.315," 10 101000011 000"
"225","grab",-0.55,0.835,0.62," 10 101001011 001"
"226","gratify",1.575,1.24,1.025," 01 100100011 100"
"227","greet",1.745,0.775,1.66," 10 111111110 000"
"228","grieve_for",-1.4,0.09,-1.05," 01 000000110 000"
"229","grin_at",0.875,0.53,1.385," 10 110000011 000"
"230","grouse_at",-1.235,-0.435,-0.755," 10 111111111 000"
"231","guide",1.36,1.165,0.755," 10 111111111 000"
"232","harass",-1.61,0.71,-0.38," 10 101100011 000"
"233","harm",-1.72,0.6,-0.49," 10 101101011 100"
"234","hassle",-1.99,0.385,-0.35," 10 101100011 000"
"235","hate",-1.405,0.62,-0.76," 01 100100000 100"
"236","haunt",1.71,1.305,1.635," 01 100000000 010"
"237","have_sex_with",1.44,1.495,1.575," 10 000000001 101"
"238","heal",1.79,1.295,1.035," 10 000001110 100"
"239","help",1.955,1.705,1.245," 10 111111111 100"
"240","hit",-0.415,0.855,0.3," 10 101000011 101"
"241","honor",1.745,1.44,1.605," 10 011110110 010"
"242","horrify",-1.435,0.97,-0.45," 01 100100011 100"
"243","hound",-0.2,1.43,0.68," 10 111111111 000"
"244","hug",1.45,1.65,1.43," 10 100000011 001"
"245","humiliate",-2.31,0.085,-0.57," 01 111111111 000"
"246","humor",-0.855,-0.54,-1.235," 01 111111111 000"
"247","hurt",-1.75,0.545,-0.565," 10 101001011 101"
"248","hush",1.195,0.695,0.04," 10 111111111 010"
"249","hustle",-0.235,0.635,0.595," 01 011100100 000"
"250","hypnotize",-0.165,0.11,-1.175," 10 000001000 000"
"251","idealize",0.815,0.855,0.755," 01 100100111 000"
"252","idolize",0.335,0.6,0.77," 01 100000111 000"
"253","ignore",-1.395,-0.21,-1.48," 11 100100011 010"
"254","imitate",-0.01,0.195,0.57," 10 110000011 000"
"255","imprison",-1.955,0.985,-1.72," 10 001000000 010"
"256","incriminate",-1.77,0.045,-1.185," 10 001000000 010"
"257","indoctrinate",0.285,1.04,0.22," 10 000100111 000"
"258","indulge",-1.655,0.135,-0.65," 01 100000011 100"
"259","infect",-2.475,0.565,-1.715," 01 000001000 001"
"260","influence",0.79,1.095,0.605," 01 111111111 000"
"261","inform",0.65,0.755,0.525," 10 111111111 100"
"262","inject_with_medicine",-0.21,0.185,-0.33," 10 000001000 101"
"263","injure",-2.385,1.23,-0.95," 10 101001011 101"
"264","inquire_about",0.8,0.435,0.625," 10 111111111 010"
"265","inspect",-0.06,0.705,-0.165," 10 001111011 100"
"266","inspire",2.06,2.11,1.825," 01 100110110 000"
"267","instruct",1.535,1.02,0.68," 10 011111111 000"
"268","insult",-2.42,0.87,-1.07," 10 111111111 000"
"269","interest",1.76,1.305,1.82," 01 110110111 100"
"270","interrogate",-0.96,0.555,-0.875," 10 001000000 000"
"271","interrupt",-1.86,0.525,-0.345," 10 111111111 100"
"272","invite",1.725,1.205,1.53," 10 110010111 010"
"273","joke_with",0.865,0.345,1.405," 10 111111111 000"
"274","jolt",-2.715,0.775,-0.585," 01 100100001 000"
"275","judge",-0.515,1.415,-0.68," 01 111111111 100"
"276","kick",-1.59,0.805,0.115," 10 001000000 001"
"277","kid",-1.58,-0.185,-0.19," 10 100100011 000"
"278","kiss",2.235,1.695,1.92," 10 000000011 001"
"279","laugh_at",-1.73,0.21,0.13," 10 111111111 100"
"280","lay_off",-1.475,0.805,-1.015," 10 010000000 000"
"281","leave",-0.685,-0.205,-0.655," 10 111111111 010"
"282","liberate",2.18,1.85,1.79," 10 000100000 010"
"283","lie_to",-1.6,-0.17,-0.565," 01 111100011 000"
"284","like",2.065,1.58,1.725," 01 111111111 100"
"285","listen_to",1.445,1.045,0.505," 10 111111111 000"
"286","look_at",0.745,0.78,0.205," 10 111111111 100"
"287","love",2.915,2.895,2.685," 01 100000011 000"
"288","make_business_report_to",0.355,0.275,-0.015," 10 010000000 000"
"289","make_happy",2.69,2.465,2.31," 01 110100111 100"
"290","make_lose_face",-1.915,-0.13,-0.635," 10 111111111 010"
"291","make_love_to",1.655,1.54,1.76," 10 000000001 001"
"292","malign",-2.595,0.51,-0.995," 10 111111111 010"
"293","marry",1.57,1.2,1.74," 10 000000001 010"
"294","massage",1.005,0.85,0.845," 10 110001011 101"
"295","medicate",0.625,0.595,-0.455," 10 000001010 100"
"296","misinform",-1.975,0.45,-0.73," 01 110100010 000"
"297","mislead",-1.74,0.17,-0.53," 01 111101110 000"
"298","miss",1.39,0.795,-0.535," 01 100000010 010"
"299","mock",-1.89,-0.09,0.045," 10 100100011 000"
"300","mortify",-2,0.515,-1.135," 01 111111111 000"
"301","mother",2.445,2.13,1.5," 10 000001010 001"
"302","nag",-1.03,0.235,0.02," 10 100000011 000"
"303","need",1.06,0.81,0.595," 01 100000011 010"
"304","neglect",-1.05,-0.39,-0.865," 01 111111111 110"
"305","negotiate_with",0.575,1.095,0.495," 10 111111111 000"
"306","obey",-0.28,-0.265,-0.685," 10 111111111 000"
"307","observe",0.74,0.555,0.665," 10 111111111 100"
"308","obstruct",-1.105,0.935,-0.62," 10 111111111 011"
"309","offend",-1.685,0.755,-0.335," 01 111111111 000"
"310","oppose",-0.17,0.56,0.375," 10 111111111 010"
"311","order",0.08,1.495,0.135," 10 111111111 000"
"312","ostracize",-0.695,0.395,0.29," 01 100100110 010"
"313","oust",-0.895,0.675,-0.55," 10 111110100 011"
"314","outrage",-2.62,0.73,-0.51," 01 111111111 000"
"315","overestimate",-1.12,-0.05,-0.47," 01 011110000 100"
"316","overlook",-1.775,0.58,-1.205," 01 011111110 010"
"317","overrate",-0.335,0.135,0.11," 01 111110000 000"
"318","oversee",0.155,-0.135,-0.145," 10 111111111 010"
"319","overwhelm",-0.295,1.37,0.13," 10 101101011 001"
"320","overwork",-1.23,-0.48,-0.915," 01 010110010 100"
"321","pacify",1.275,1.125,0.345," 01 111111111 000"
"322","pamper",-0.91,-0.55,-0.185," 10 110001011 100"
"323","pardon",1.19,0.8,0.265," 10 001100000 010"
"324","pay_money_to",0.165,0.32,0.49," 10 110000000 000"
"325","peep_at",-1.89,-0.495,-1.29," 10 100000011 000"
"326","penalize",-1.405,0.835,-0.635," 10 010110010 000"
"327","permit",1.04,0.83,0.58," 10 111111111 000"
"328","persuade",1.195,1.075,0.715," 01 111111111 100"
"329","pervert",-1.715,0.36,-0.9," 01 000000001 001"
"330","pester",-2.175,0.2,-0.89," 10 110000011 010"
"331","photograph",1.5,0.845,1.185," 10 100000010 000"
"332","physically_rehabilitate",2.245,1.755,1.72," 01 000001000 100"
"333","play_with",-2.355,0.39,-0.615," 10 100000011 100"
"334","please",0.615,0.715,0.975," 01 111111111 100"
"335","plot_against",-1.495,0.425,-1.31," 01 100100000 010"
"336","poison",-2.58,0.69,-1.71," 01 101001010 100"
"337","pour_liquor_for",0.885,0.155,0.845," 10 100000000 100"
"338","praise",2.16,1.69,1.895," 10 111111111 000"
"339","pray_for",1.805,0.7,-0.00499999999999999," 01 000000100 100"
"340","promise",1.13,0.87,1.075," 10 111111111 000"
"341","propose_to",2.06,1.745,2.26," 10 000000001 000"
"342","prosecute",-1,0.625,0.085," 10 001000000 010"
"343","protect",1.645,1.61,1.135," 10 101101010 010"
"344","provoke",-1.525,0.37,-0.155," 01 111111111 000"
"345","punch",-1.23,1.425,0.755," 10 101000000 001"
"346","punish",-1.11,1.315,-0.66," 10 111111111 100"
"347","pursue",1.58,1.64,1.88," 10 001101001 000"
"348","push",0.725,0.99,0.485," 10 101000010 001"
"349","puzzle",-0.895,-0.11,-0.95," 01 111111111 000"
"350","quarrel_with",-1.515,0.435,0.68," 10 111111111 000"
"351","question",0.675,0.36,0.61," 10 111111111 000"
"352","rally",2.3,2.115,1.865," 01 100111111 100"
"353","rankle",-1.745,0.38,-0.995," 01 111111111 000"
"354","rape",-2.87,0.63,-0.11," 10 100000001 001"
"355","rattle",0.02,0.45,0.65," 01 111111111 000"
"356","ravish",0.74,0.825,-0.675," 10 000000001 001"
"357","rear",1.885,1.685,1.02," 01 000000010 000"
"358","reassure",1.78,1.25,0.81," 10 111111111 100"
"359","rebuff",-0.99,1.63,-0.075," 10 100100101 010"
"360","reform",1.955,2,1.945," 01 101000110 100"
"361","refresh",1.805,1.52,1.725," 10 100000010 100"
"362","refuse",-1.085,0.675,-0.5," 10 111111111 000"
"363","rehabilitate",1.92,1.76,1.445," 01 001000110 000"
"364","reject",-0.86,0.75,-0.415," 01 100100011 010"
"365","relax",2.045,1.39,1.265," 01 111111111 100"
"366","relieve",1.66,1.015,0.615," 01 111111111 100"
"367","renounce",-0.885,0.245,-0.665," 10 100100110 010"
"368","repel",1.02,1.68,1.08," 10 001100001 010"
"369","reprimand",-0.81,0.71,-0.31," 10 111111111 000"
"370","rescue",1.815,1.595,1.375," 10 101101010 010"
"371","respect",2.07,1.82,1.165," 01 111111111 100"
"372","restrain",-0.78,0.505,-0.99," 10 001001011 101"
"373","revere",0.865,0.905,0.82," 01 111111111 000"
"374","reward",1.97,1.655,1.73," 10 000110110 100"
"375","ride",0.855,0.855,1.075," 10 111111111 000"
"376","ridicule",-2.145,0.23,-0.48," 10 111111111 000"
"377","rob",-2.31,0.8,0.565," 10 111000000 000"
"378","sadden",-1.71,0.325,-1.495," 01 111111111 000"
"379","satisfy",1.545,1.26,1.32," 01 111111111 100"
"380","save",1.955,1.845,1.305," 10 101101110 100"
"381","scare",-1.2,0.925,0.01," 01 111111111 100"
"382","scold",-1.245,0.85,-0.405," 10 111111111 000"
"383","scorn",-1.745,0.16,-1.045," 01 111111111 000"
"384","search",-0.28,0.88,0.01," 10 001000000 001"
"385","seduce",-0.64,0.77,0.615," 01 000000001 001"
"386","seek_advice_from",1.76,0.92,1.17," 10 111111111 000"
"387","sentence",-0.605,1.135,-0.925," 10 001000000 010"
"388","serenade",1.715,1.12,1.675," 10 000000011 000"
"389","serve",1.48,0.765,0.9," 10 110100010 100"
"390","shame",-1.185,-0.055,-0.67," 01 111111111 000"
"391","shock",-0.025,1.305,0.525," 01 111111111 000"
"392","shun",-0.61,-0.43,-0.62," 01 100100111 010"
"393","signal",0.795,0.56,0.815," 10 011100000 010"
"394","silence",-0.44,0.09,-1.37," 10 111111111 000"
"395","snub",-1.61,-0.2,-1.465," 01 100100000 010"
"396","socially_rehabilitate",1.77,1.68,1.255," 01 000101100 010"
"397","speak_to",1.325,0.705,1.135," 10 111111111 000"
"398","spit_on",-2.55,-0.14,-0.565," 10 100100000 001"
"399","spoil",-0.885,-0.135,0.335," 01 000000010 000"
"400","steal_from",-2.85,-0.155,-1.16," 01 011100010 000"
"401","stimulate",1.535,1.725,1.86," 10 100111111 000"
"402","strangle",-1.675,0.86,-1," 10 101000000 001"
"403","study",1.94,1.785,1.415," 01 111111111 000"
"404","subdue",1.155,2.135,1.1," 10 001101010 001"
"405","submit_to",-0.695,-0.31,-1.13," 10 001101011 000"
"406","sue",-0.475,0.625,-0.255," 10 011000000 010"
"407","suggest_to",1.47,0.805,1.135," 10 111111111 000"
"408","supervise",0.315,0.82,-0.305," 10 111111110 010"
"409","support",2.21,1.985,1.8," 10 110101010 010"
"410","surprise",0.975,1.01,1.07," 10 111111111 000"
"411","suspect",-1.225,-0.1,-0.34," 01 111111111 000"
"412","swindle",-2.37,-0.15,-0.21," 01 010000000 000"
"413","tag_after",-1.285,0.255,-0.605," 10 100000010 000"
"414","talk_to",1.245,0.68,1.095," 10 111111111 100"
"415","taunt",-1.85,0.095,-0.935," 10 111100111 000"
"416","teach",1.865,1.875,1.405," 10 111111111 100"
"417","tease",-0.93,0.55,0.755," 10 111111111 000"
"418","tempt",-1.005,0.68,-0.275," 01 111111111 100"
"419","test",1.31,1.45,1.03," 10 000011100 100"
"420","thank",1.78,0.975,1.26," 10 111111111 000"
"421","threaten",-1.655,1.075,-0.13," 10 111111111 000"
"422","thrill",1.78,1.63,1.24," 01 100000011 000"
"423","tickle",1.51,1.085,1.87," 10 000000011 001"
"424","torture",-2.57,0.74,-0.915," 10 001000000 101"
"425","touch",0.58,0.325,0.19," 10 111111111 101"
"426","train",2.01,1.64,1.405," 10 111111111 000"
"427","trap",0.61,1.175,0.245," 01 011100000 000"
"428","treat_unjustly",-2.255,0.71,-1.285," 01 111010010 000"
"429","trick",-1.845,-0.01,-0.00499999999999999," 01 111100010 000"
"430","trust",2.365,1.87,1.525," 01 111111111 100"
"431","underestimate",-1.17,-0.095,-0.625," 01 111111000 100"
"432","understand",2.075,1.96,1.52," 01 111111111 000"
"433","undertake_a_challenge_from",1.75,1.93,1.785," 10 100000000 010"
"434","undress",-0.17,0.525,-0.31," 10 000001011 101"
"435","upset",-2.06,-0.1,-1.245," 01 111111111 000"
"436","use",-0.87,0.7,0.01," 01 111100100 010"
"437","victimize",-1.7,0.78,-1.06," 10 011000001 000"
"438","visit",1.4,0.785,1.205," 10 111111111 010"
"439","wake",1.025,0.92,0.855," 10 100001010 001"
"440","warn",-0.675,1.265,-0.13," 10 111111111 010"
"441","watch_over",1.71,1.29,0.645," 01 111111111 010"
"442","wed",2.34,1.86,2.23," 10 000000001 010"
"443","welcome",2.09,1.565,1.645," 10 111111111 010"
"444","whip",-2.065,1.155,-0.495," 10 001000011 001"
"445","woo",1.96,1.855,2.11," 10 000000001 000"
"446","worry",-1.655,0.455,-1.01," 01 111111111 000"
"447","worship",0.94,0.785,1.45," 01 100100111 000"
"448","wrong",-2.42,0.675,-0.955," 01 111111111 000"
