"","term","E","P","A","instcodes"
"48","attack",-1.97,1.34,0.92," 10 001100010 001"
"49","authorize",1.05,1.43,0.11," 10 011111100 010"
"50","avoid",-0.61,-0.45,-0.12," 01 111111110 010"
"51","awake",0.08,0.17,0," 10 100000000 000"
"52","awe",0.86,0.53,0.95," 01 111111111 000"
"53","baby",-0.06,0.61,-0.16," 10 000000010 100"
"54","back",1.42,1.45,0.12," 10 010100000 010"
"55","badger",-1.39,0.21,0.39," 10 111111111 100"
"56","bait",-0.5,0.02,0.03," 01 111100100 000"
"57","bamboozle",-1.08,0.15,0.25," 01 111100100 000"
"58","baptize",1.18,0.58,-0.08," 10 000000100 000"
"59","bawl_out",-0.8,0.57,0.29," 10 111111111 000"
"60","beckon",0.51,0.7,0.05," 10 100000011 010"
"61","bed",1.14,0.78,0.76," 10 000000001 000"
"62","befriend",0.95,0.96,0.72," 01 100100000 000"
"63","befuddle",-0.08,-0.09,0.21," 01 111111111 100"
"64","beg",-1,-1.52,0.71," 10 111111111 000"
"65","believe",1.55,0.8,0.44," 01 111111111 000"
"66","belittle",-1.74,0.13,0.13," 10 111111111 100"
"67","berate",-1.21,0.47,-0.16," 10 111111111 100"
"68","beseech",0.4,0.37,0.32," 10 111111111 000"
"69","betray",-1.7,0.7,0.33," 01 001100111 010"
"70","bewilder",-0.11,0.41,0.76," 01 111111111 000"
"71","bewitch",-0.94,0.35,-0.13," 01 000000101 000"
"72","bias",-1.87,-0.1,-0.56," 01 000100000 010"
"73","bill",-0.27,0.48,0.23," 10 010000000 010"
"74","bind",-0.32,1.07,0.15," 10 001000001 001"
"75","blackmail",-2.24,1.34,-0.28," 10 011100000 010"
"76","blame",-1.41,-0.08,0," 10 111111111 010"
"77","bless",1.66,1.2,-0.54," 10 000000100 000"
"78","bluff",-0.79,0.4,0.55," 01 111100010 000"
"79","boss",-1.34,1.25,0," 10 110101011 000"
"80","bother",-1.42,-0.42,0.69," 01 111111111 000"
"81","bribe",-0.94,0.63,0.06," 10 011100000 110"
"82","brief",1.36,0.71,0.05," 10 011101000 000"
"83","browbeat",-1.3,0.78,-0.27," 10 111111111 000"
"84","bug",-1.05,0.02,0.59," 10 100000000 000"
"85","bully",-1.71,1.05,0.94," 10 100100011 001"
"86","bury",-1.52,0.53,-0.51," 10 000100100 000"
"87","butter_up",0.32,0.77,0.45," 01 111111111 000"
"88","cajole",0.12,0.26,0.41," 10 111111111 000"
"89","call",1.39,0.59,0.63," 10 111111111 010"
"90","calm",2.02,0.97,0.37," 01 111111111 100"
"91","captivate",1.22,1.28,0.32," 01 110111111 000"
"92","capture",-0.33,1.45,0.93," 10 001100000 011"
"93","caress",1.73,0.62,0.82," 10 000000011 001"
"94","catch",0.76,1.33,0.88," 10 001000001 001"
"95","caution",1.35,0.92,-0.18," 10 111111111 100"
"96","challenge",1.19,1.36,0.86," 10 111111111 100"
"97","charm",1.38,1.21,1.03," 01 111111111 000"
"98","chase",-0.12,0.72,1.12," 10 001000001 000"
"99","chatter_to",0.8,-0.11,0.59," 10 111111111 100"
"100","cheat",-1.72,0.77,0.66," 01 011100000 000"
"101","cheer",2.2,1.24,1.34," 10 111111111 110"
"102","chide",-0.28,0,0.28," 10 111111111 000"
"103","classify",-0.18,0.52,0.14," 01 011111100 000"
"104","coach",1.64,1.51,0.11," 10 011111111 010"
"105","coax",0.11,0.88,0.28," 01 111111111 100"
"106","coddle",0.25,0.64,0.04," 11 000001011 100"
"107","coerce",-0.84,1.28,0.71," 10 111111111 000"
"108","combat",-0.94,1.2,1.13," 10 001100000 000"
"109","comfort",2,0.63,0.04," 11 111111111 100"
"110","command",-0.46,1.69,-0.11," 10 011111111 000"
"111","commend",1.47,1.22,-0.05," 10 011111111 010"
"112","compliment",1.88,1.01,0.5," 10 111111111 000"
"113","con",-1.21,0.74,0.64," 01 011111111 000"
"114","condemn",-1.06,0.83,-0.28," 10 001100000 110"
"115","confide_in",1.7,0.57,-0.07," 10 000111111 000"
"116","confine",-1.29,0.89,-0.24," 10 001101010 001"
"117","confound",-0.52,0.35,-0.23," 01 111111111 000"
"118","confront",0.61,0.91,0.83," 10 111111111 100"
"119","confuse",-1.18,0.39,0.03," 01 111111111 100"
"120","congratulate",1.98,0.74,0.32," 10 111111111 100"
"121","consider",0.45,0.02,0.22," 01 111111111 010"
"122","console",1.67,1.14,0.02," 10 111111111 100"
"123","constrain",-0.29,1.3,-0.02," 10 001001011 101"
"124","consult",1.16,0.61,-0.07," 10 111111111 000"
"125","contemplate",0.45,0.56,-0.07," 01 100111000 100"
"126","contradict",-0.27,0.11,0.46," 10 111111111 110"
"127","control",-1.52,1.18,-0.07," 01 011100010 100"
"128","convert",0.54,0.67,0.1," 01 000100100 010"
"129","convict",-0.49,1.66,0.02," 10 001000000 010"
"130","convince",1.12,1.14,0.56," 01 111111111 100"
"131","corner",-1.48,0.88,0.95," 01 001000000 000"
"132","correct",0.37,0.21,0.1," 10 111111111 100"
"133","corrupt",-1.85,0.62,0.27," 01 011111111 000"
"134","counsel",1.77,0.9,0.33," 10 011111111 000"
"135","court",0.99,0.69,1.17," 01 100000001 010"
"136","criticize",-0.95,-0.07,-0.49," 10 111111111 100"
"137","cross_examine",0.41,1.19,0.2," 10 001000000 010"
"138","cuddle",1.77,0.81,0.59," 10 000000011 001"
"139","cue",0.6,0.66,0.22," 10 111111111 010"
"140","cure",2.73,1.72,0.55," 10 000001000 100"
"141","curse",-1.02,0.26,0," 10 111111111 100"
"142","cuss",-0.83,0.25,0.05," 10 111111111 100"
"143","damn",-1.38,0.74,-0.11," 10 100000100 000"
"144","dance_with",1.74,0.87,1.19," 10 100000111 011"
"145","dare",0.22,0.8,0.74," 10 100100001 100"
"146","dazzle",1.5,1.18,1.22," 01 111111111 000"
"147","debate_with",0.88,0.59,0.5," 10 111111110 000"
"148","deceive",-1.6,1.05,0.61," 01 111111111 000"
"149","defend",1.72,1.54,0.88," 10 111111111 110"
"150","defile",-1.12,0.31,-0.18," 10 000000001 111"
"151","deflate",-0.81,0.96,0.76," 01 111111111 000"
"152","defy",-0.61,0.58,0.37," 10 011111110 000"
"153","degrade",-2.01,0.44,0.19," 11 111111111 110"
"154","delay",-1.42,0.08,-0.23," 01 011111110 000"
"155","delight",1.52,0.71,0.07," 01 111111111 100"
"156","delude",-0.25,0.92,0.27," 01 111111111 000"
"157","demean",-2.21,0.63,0.17," 10 111111111 100"
"158","demoralize",-2.01,0.49,0.09," 01 111110010 000"
"159","denounce",-0.8,0.63,-0.34," 10 111111111 010"
"160","deprave",-0.93,0.32,-0.42," 01 000000001 000"
"161","deprecate",-1.68,-0.5,-0.13," 10 111111111 100"
"162","deprive",-1.73,0.65,-0.3," 01 011111110 100"
"163","deride",0.28,0.78,-0.41," 10 111111111 010"
"164","desert",-2.01,-0.7,0.08," 01 110100010 010"
"165","desire_someone_sexually",2.03,1.28,1.48," 11 000000001 011"
"166","desire",1.5,0.74,1.03," 01 000000001 000"
"167","despise",-1.56,0.2,-0.09," 01 111111111 100"
"168","destroy",-1.71,1.36,0.25," 10 010111110 010"
"169","detain",-0.76,1.1,-0.28," 10 011111111 001"
"170","deter",-0.5,0.84,-0.07," 01 011111111 000"
"171","detest",-0.97,0.19,0.06," 01 111111111 000"
"172","direct",1.37,0.82,0.2," 10 011111111 000"
"173","disable",-1.11,1.03,0.07," 10 001001000 001"
"174","disagree_with",0.02,0.75,0.5," 10 111111111 000"
"175","disappoint",-1.78,-0.37,-0.06," 01 111111111 100"
"176","disbelieve",-0.68,0.17,-0.21," 01 111111111 000"
"177","discipline",0.24,1.35,0.19," 10 011111111 100"
"178","disconcert",-1.03,0.18,-0.11," 01 111111111 000"
"179","discourage",-1.54,0.25,-0.49," 10 111111111 100"
"180","discredit",-1.06,0.76,0.46," 10 111111111 010"
"181","discriminate_against",-2.14,0.68,-0.91," 01 011111111 010"
"182","disenchant",-0.93,-0.14,0.05," 01 111111111 100"
"183","disgrace",-1.5,0.1,-0.05," 01 111111111 010"
"184","disillusion",-1.57,0.71,0.03," 01 111111111 000"
"185","dislike",-1.08,0.15,-0.09," 01 111111111 100"
"186","disobey",-1.12,0.49,0.62," 10 011111111 000"
"187","displease",-1.34,-0.48,-0.5," 01 111111111 100"
"188","disregard",-0.64,0.26,0," 01 111111111 010"
"189","disrespect",-1.78,-0.28,-0.14," 01 111111111 100"
"190","dissuade",-0.43,0.65,-0.06," 01 111111111 000"
"191","distress",-1.27,0.2,0.26," 01 111111111 100"
"192","distrust",-1.47,-0.79,-0.23," 01 111111111 100"
"193","disturb",-0.75,0.1,-0.15," 01 111111111 010"
"194","divert",0.01,0.55,0.48," 10 111111111 110"
"195","divorce",-1.44,0.26,-0.19," 10 000000001 010"
"196","dog",-1.13,-0.28,0.43," 10 111111111 000"
"197","dominate",-1,1.65,0.61," 01 111111111 000"
"198","dope",-1.76,0.33,0.33," 01 001001000 100"
"199","double_cross",-1.46,0.64,0.05," 01 111111111 010"
"200","doubt",-0.55,-0.08,-0.02," 01 111111111 100"
"201","dress",0.56,0.12,-0.3," 10 000001010 101"
"202","drug",-1.95,0.61,0.35," 10 001001000 000"
"203","dupe",-0.76,0.38,0.16," 01 111111111 000"
"204","educate",2.03,1.64,-0.06," 10 011111111 100"
"205","elude",-0.25,0.56,0.73," 01 111111111 010"
"206","embarrass",-1,0.28,0.48," 01 111111111 010"
"207","embrace",1.68,1.05,0.69," 10 100000011 001"
"208","emulate",0.39,-0.25,0.36," 01 111111111 010"
"209","encourage",2.33,1.46,0.64," 10 111111111 100"
"210","endanger",-2.09,0.42,0.45," 01 101001000 100"
"211","endure",0.35,0.52,0.13," 01 111111111 000"
"212","engage",0.95,0.79,0.97," 10 111111111 010"
"213","enjoy",1.96,0.65,0.72," 01 111111111 100"
"214","enrage",-1.37,1.06,0.55," 01 111111111 100"
"215","enrapture",0.29,0.58,0.66," 01 111111111 000"
"216","enslave",-1.94,1.12,-0.36," 10 000100000 001"
"217","ensnare",-1.07,0.9,-0.03," 01 010100000 000"
"218","entertain",1.48,1.09,1.04," 01 110110011 100"
"219","enthrall",1.01,0.93,1.06," 01 100110111 100"
"220","entice",1.24,1.01,0.98," 01 111111011 100"
"221","entrap",-1.35,1.16,0.27," 01 001100000 000"
"222","entreat",0.71,0.54,-0.12," 10 100100011 000"
"223","envy",0.28,-0.48,0.44," 01 111111111 010"
"224","escape",0.65,0.92,1.1," 10 101100001 000"
"225","esteem",1.33,0.69,0.93," 01 111111111 100"
"226","evade",0.17,0.44,0.7," 01 001000000 000"
"227","evaluate",0.66,1.04,0.05," 01 111111111 100"
"228","evict",-1.44,1.29,-0.41," 10 011000000 000"
"229","exalt",0.64,0.21,0.27," 10 110110101 100"
"230","examine",0.64,0.94,0.2," 10 100001011 100"
"231","excite",1.24,0.8,0.93," 01 100000011 101"
"232","exclude",-1.21,0.26,0.3," 10 100100001 010"
"233","excuse",1.22,0.48,0.26," 10 111111111 000"
"234","execute",-2.48,2.04,0.32," 10 001000000 001"
"235","exhaust",-0.15,0.6,0.95," 01 110000011 100"
"236","exhibit",-0.48,0.57,0.38," 10 001100011 010"
"237","exonerate",0.73,1.27,-0.2," 10 101100111 010"
"238","experience",1.69,1.09,0.55," 01 100010101 000"
"239","explain",1.03,0.21,0.44," 10 100100111 010"
"240","exploit",-1.96,0.82,-0.35," 01 110100011 000"
"241","expose",0.13,0.78,0.47," 10 011110101 010"
"242","extol",0.29,0.98,1.02," 10 111111111 010"
"243","eye",0.85,0.04,0.99," 10 100001011 000"
"244","face",0.58,1.12,0.47," 10 111010011 000"
"245","favor",0.74,0.41,0.2," 01 100110011 010"
"246","fear",-1.28,-0.49,0.51," 01 111111111 000"
"247","feed",1.9,0.97,0.39," 10 100001010 101"
"248","fight",-1.3,1.1,1.2," 10 101100011 001"
"249","fine",-0.66,0.67,-0.19," 10 001000010 000"
"250","fix",1.02,1.31,0.18," 01 111100011 000"
"251","flail",-1.01,0.46,0.33," 10 001000011 001"
"252","flatter",1.84,0.83,0.84," 10 111111111 000"
"253","flee",-0.25,-0.29,0.89," 10 101100011 000"
"254","flunk",-1.47,1.1,-0.17," 10 000010000 000"
"255","fluster",-0.75,-0.07,0.25," 01 111111111 000"
"256","foil",-0.47,0.55,0.56," 01 001100000 010"
"257","follow",-0.36,-0.29,-0.35," 10 101000011 000"
"258","fondle",0.54,0.38,0.53," 10 000000011 101"
"259","fool",-0.34,0.95,0.53," 01 111100011 000"
"260","force",-1.66,1.03,0.45," 10 001100011 100"
"261","forget",-0.95,0.11,0.2," 01 100011011 010"
"262","forgive",1.87,1.59,0.36," 01 100000111 100"
"263","forsake",-1.23,0.32,-0.13," 01 100100110 000"
"264","fox",0.34,0.93,0.58," 01 111100011 000"
"265","frame",-1.63,0.56,-0.08," 01 011100000 010"
"266","freak_out",-0.88,0.4,0.36," 01 100000001 000"
"267","frighten",-1.11,0.38,0.53," 01 101000111 100"
"268","frisk",-0.46,1.02,0.29," 10 001000000 001"
"269","frustrate",-1.08,0.36,0.26," 01 101100011 100"
"270","glorify",1.06,1.09,0.88," 10 000100100 010"
"271","goad",0.06,-0.06,0.17," 01 100100011 000"
"272","govern",0.56,1.72,0.03," 10 000100000 010"
"273","grab",-0.86,0.4,0.44," 10 101001011 001"
"274","gratify",1.56,1.23,0.46," 01 100100011 100"
"275","greet",1.78,0.71,0.55," 10 111111110 000"
"276","grieve_for",-0.23,0.39,-0.23," 01 000000110 000"
"277","guard",1.19,1.26,0.8," 10 001100000 010"
"278","guide",1.87,1.26,0.13," 10 111111111 000"
"279","gyp",-1.77,0.63,0.27," 01 010000000 000"
"280","hail",0.52,0.63,-0.14," 10 100100010 000"
"281","halt",0.11,1.31,0.39," 10 001000001 110"
"282","handcuff",-0.56,1.23,0.53," 10 001000000 001"
"283","harangue",-0.35,0.12,-0.4," 10 111111111 000"
"284","harass",-1.56,0.66,0.18," 10 101100011 000"
"285","harm",-2.24,0.34,0.02," 10 101101011 100"
"286","hassle",-1.41,0.5,0.53," 10 101100011 000"
"287","hate",-1.8,0.48,-0.02," 01 100100000 100"
"288","haunt",-1.37,0.75,-0.21," 01 100000000 010"
"289","haze",-1.1,0.5,0.75," 10 100010100 000"
"290","heal",2.05,1.75,0.17," 10 000001110 100"
"291","heckle",-1.37,-0.05,0.41," 10 000100110 000"
"292","help",2.69,1.87,1.21," 10 111111111 100"
"293","hide_from",-1.23,-1.19,-0.11," 01 101100000 010"
"294","hide",0.58,0.01,0.4," 01 001000001 110"
"295","hinder",-1.42,0.76,-0.19," 01 111100000 010"
"296","hire",1.5,1.27,-0.07," 10 010000000 000"
"297","hit",-2.03,0.65,0.59," 10 101000011 101"
"298","honor",2.24,1.6,0.08," 10 011110110 010"
"299","hoodwink",-0.57,0.75,0.65," 01 111100000 000"
"300","horrify",-1.64,0.5,0.38," 01 100100011 100"
"301","hound",-1.19,0.6,0.44," 10 111111111 000"
"302","hug",2.33,0.88,0.37," 10 100000011 001"
"303","humble",0.37,1.37,-0.13," 01 111111111 000"
"304","humiliate",-1.84,0.36,0.21," 01 111111111 000"
"305","humor",1.47,0.75,0.82," 01 111111111 000"
"306","hurry",-0.39,0.39,0.63," 10 110011011 100"
"307","hurt",-2.33,0.31,0.67," 10 101001011 101"
"308","hush",-1.06,-0.08,-0.18," 10 111111111 010"
"309","hustle",-1.23,0.92,0.9," 01 011100100 000"
"310","hypnotize",-0.04,1.04,-0.01," 10 000001000 000"
"311","idealize",0.29,0.04,0.1," 01 100100111 000"
"312","idolize",0.61,0,0.92," 01 100000111 000"
"313","ignore",-0.79,0.4,-0.17," 11 100100011 010"
"314","imitate",-0.51,-0.52,0.47," 10 110000011 000"
"315","impede",-1.49,0.84,0.26," 10 011000010 000"
"316","implore",0.78,-0.11,0.07," 10 100100111 000"
"317","imprison",-0.59,1.23,-0.04," 10 001000000 010"
"318","incite",0.45,0.94,0.12," 01 000100100 010"
"319","incriminate",-0.75,0.94,0.04," 10 001000000 010"
"320","indoctrinate",0.32,1.19,-0.48," 10 000100111 000"
"321","indulge",1.02,0.68,-0.15," 01 100000011 100"
"322","influence",1.11,0.68,0.12," 01 111111111 000"
"323","inform",1.62,1.25,0.79," 10 111111111 100"
"324","infuriate",-1.02,0.28,0.42," 01 111111111 000"
"325","initiate",0.49,0.7,0.75," 10 100010101 000"
"326","injure",-1.8,1.11,0.67," 10 101001011 101"
"327","inspect",-0.15,0.45,-0.04," 10 001111011 100"
"328","inspire",2.07,1.62,0.08," 01 100110110 000"
"329","instruct",1.08,1.21,-0.19," 10 011111111 000"
"330","insult",-1.93,-0.49,0.53," 10 111111111 000"
"331","interest",1.46,0.98,0.88," 01 110110111 100"
"332","interrogate",-0.48,1.47,0.42," 10 001000000 000"
"333","interrupt",-0.79,0.14,0.55," 10 111111111 100"
"334","interview",1.24,0.77,0.44," 10 011011000 000"
"335","intimidate",-0.86,1.62,0.84," 01 101100011 000"
"336","invite",1.58,0.93,-0.05," 10 110010111 010"
"337","irritate",-1.34,0.01,0.54," 01 111111111 100"
"338","jeer",-0.76,0.33,0.75," 10 100100001 000"
"339","jest",0.44,0.82,0.52," 10 111111111 000"
"340","joggle",-0.54,0.31,-0.14," 10 100001011 001"
"341","join",0.88,0.22,0.45," 10 100100001 010"
"342","jolt",-0.89,0.66,0.35," 01 100100001 000"
"343","josh",0.28,-0.09,0.42," 10 111111111 000"
"344","jostle",-0.3,0.41,0.44," 10 101000011 000"
"345","judge",-0.82,0.42,-0.49," 01 111111111 100"
"346","kick",-1.4,0.55,0.84," 10 001000000 001"
"347","kid",0.38,-0.04,0.84," 10 100100011 000"
"348","kill",-3.33,1.32,0.65," 10 001100000 101"
"349","kiss",2.29,1.04,1.5," 10 000000011 001"
"350","laud",-0.31,0.69,0.36," 10 111111111 110"
"351","laugh_at",-0.4,0.26,0.63," 10 111111111 100"
"352","laugh_with",2.02,0.99,0.43," 10 111111111 000"
"353","lead",1.3,1.35,0.68," 10 100100011 000"
"354","leave",-0.69,0.67,0.02," 10 111111111 010"
"355","lie_to",-2.17,-0.54,0.11," 01 111100011 000"
"356","like",2.09,1.14,0.67," 01 111111111 100"
"357","listen_to",2.11,0.88,-0.15," 10 111111111 000"
"358","loathe",-1.49,0.25,0.25," 01 111111111 100"
"359","look_at",1.18,0.52,0.22," 10 111111111 100"
"360","love",2.76,2.29,1.32," 01 100000011 000"
"361","lull",0.27,0.38,0.11," 01 111101011 000"
"362","lure",-0.1,0.94,0.04," 01 111100001 000"
"363","mace",-0.77,0.58,0.09," 10 001000000 001"
"364","make_love_to",3.03,2.09,1.64," 10 000000001 001"
"365","malign",-0.82,-0.29,0.12," 10 111111111 010"
"366","manipulate",-1.14,0.97,0.24," 01 111111111 100"
"367","marry",1.8,1.28,0.17," 10 000000001 010"
"368","massage",2.1,0.9,0.52," 10 110001011 101"
"369","master",0.06,1.94,0.22," 01 001100001 000"
"370","medicate",0.92,1.31,0.09," 10 000001010 100"
"371","menace",-1.49,0.15,0.32," 01 101100000 000"
"372","mimic",-0.83,-0.52,0.53," 10 110010010 010"
"373","misinform",-1.51,0.08,-0.13," 01 110100010 000"
"374","misjudge",-1.36,-0.12,-0.28," 01 111111111 000"
"375","mislead",-1.69,0.44,0.33," 01 111101110 000"
"376","miss",0.73,-0.1,-0.24," 01 100000010 010"
"377","misunderstand",-0.86,-0.85,-0.39," 01 111111111 000"
"378","mock",-1.62,-0.17,0.48," 10 100100011 000"
"379","molest",-2.77,0.56,-0.07," 10 000000001 001"
"380","monitor",0.14,0.73,0.32," 10 011111110 110"
"381","monopolize",-0.74,1.5,0.03," 01 110110111 010"
"382","mortify",-1.7,0.41,-0.26," 01 111111111 000"
"383","mother",1.93,1.5,0.29," 10 000001010 001"
"384","mug",-2.23,0.66,0.69," 10 101000000 001"
"385","murder",-3.17,1.01,0.73," 10 101000000 011"
"386","nab",0.13,0.71,0.28," 10 001000000 001"
"387","nag",-1.53,0.04,-0.03," 10 100000011 000"
"388","nail",-0.83,1.13,0.8," 10 001000000 001"
"389","need",0.58,-0.3,0.49," 01 100000011 010"
"390","needle",-0.64,0.1,-0.07," 10 111111111 000"
"391","neglect",-1.66,0.54,0.1," 01 111111111 110"
"392","negotiate_with",1.48,1.36,0.27," 10 111111111 000"
"393","nestle",1.09,0.11,0.3," 10 000000011 001"
"394","notice",1.27,0.36,0.59," 01 111111111 010"
"395","nudge",0.33,0.26,0.31," 10 111111111 001"
"396","nuzzle",0.87,0.26,0.8," 10 000000011 001"
"397","obey",0.4,-0.64,0.38," 10 111111111 000"
"398","oblige",1.16,0.52,0.37," 01 111111111 000"
"399","observe",0.92,-0.16,-0.32," 10 111111111 100"
"400","obstruct",-0.68,0.67,0.36," 10 111111111 011"
"401","offend",-1.77,0.58,0.02," 01 111111111 000"
"402","ogle",-0.23,-0.33,-0.07," 10 000000001 000"
"403","oppose",0.38,0.82,0.64," 10 111111111 010"
"404","oppress",-2.24,1.12,-0.07," 01 000100010 000"
"405","order",-0.37,1.59,0.22," 10 111111111 000"
"406","ostracize",-1.65,0.54,0.15," 01 100100110 010"
"407","outdo",1.04,1.12,1.16," 01 110110010 010"
"408","outrage",-1,0.8,0.72," 01 111111111 000"
"409","outwit",1.44,1.6,1.04," 01 111111111 000"
"410","overhear",-0.39,0.16,0.02," 01 011100010 010"
"411","overlook",-0.73,-0.05,-0.38," 01 011111110 010"
"412","overrate",-0.52,-0.2,0.35," 01 111110000 000"
"413","overwhelm",0.67,1.3,0.47," 10 101101011 001"
"414","overwork",-1.6,0.34,0.35," 01 010110010 100"
"415","pacify",0.54,0.63,0.12," 01 111111111 000"
"416","pamper",1.21,0.17,0.41," 10 110001011 100"
"417","parody",0.04,0.03,0.46," 10 111111111 010"
"418","pass",0.27,0.73,0.01," 10 100000000 010"
"419","patronize",-1.2,0.41,0.1," 01 111111111 000"
"420","pay_for",1.03,0.74,0.27," 10 110000010 100"
"421","pay",1.44,0.6,0.51," 10 010000000 000"
"422","peek_at",-0.25,-0.26,0.16," 10 100000011 000"
"423","penalize",-0.97,1.16,0.36," 10 010110010 000"
"424","persecute",-1.31,0.8,-0.16," 01 001100100 000"
"425","persuade",0.42,1.15,0.45," 01 111111111 100"
"426","pervert",-1.37,-0.32,-0.42," 01 000000001 001"
"427","pester",-1.07,0.18,0.46," 10 110000011 010"
"428","pet",1.07,0.45,0.74," 10 000000011 001"
"429","placate",0.86,0.58,0.49," 01 111111111 000"
"430","play_with",1.41,0.47,1.29," 10 100000011 100"
"431","please",2.01,1.21,0.45," 01 111111111 100"
"432","plot_against",-1.38,0.84,-0.18," 01 100100000 010"
"433","poison",-2.87,0.9,-0.1," 01 101001010 100"
"434","pooh_pooh",-1.55,-0.5,-0.7," 10 111111111 000"
"435","praise",1.73,0.69,0.44," 10 111111111 000"
"436","pray_for",1.53,0.63,-0.62," 01 000000100 100"
"437","prod",-0.73,0.18,0.33," 10 101001011 101"
"438","prompt",1.09,0.45,0.62," 10 111111111 010"
"439","prosecute",-0.12,1.36,0.12," 10 001000000 010"
"440","protect",1.88,1.69,0.91," 10 101101010 010"
"441","provoke",-1.08,0.8,0.83," 01 111111111 000"
"442","psychoanalyze",0.42,1.04,-0.61," 10 000001000 100"
"443","punch",-2,0.95,0.99," 10 101000000 001"
"444","punish",-1.03,1.15,-0.15," 10 111111111 100"
"445","pursue",0.77,0.54,0.75," 10 001101001 000"
"446","push",-1.34,1.06,0.38," 10 101000010 001"
"447","putdown",-2,-0.04,0.27," 01 111111111 000"
"448","quarrel_with",-1.02,0.4,0.41," 10 111111111 000"
"449","query",0.83,0.77,0.02," 10 111111111 000"
"450","question",0.48,0.32,-0.2," 10 111111111 000"
"451","quiet",-0.25,1.11,0.02," 10 111111111 000"
"452","quiz",0.49,0.86,0.26," 10 111111111 000"
"453","radicalize",0.14,0.32,0.45," 01 000100100 000"
"454","rally",1.37,1.13,0.55," 01 100111111 100"
"455","rankle",0.3,0.06,0.14," 01 111111111 000"
"456","rape",-3.34,0.92,0.06," 10 100000001 001"
"457","rattle",-0.53,0.29,0.49," 01 111111111 000"
"458","ravish",0.41,0.25,0.15," 10 000000001 001"
"459","reassure",1.81,0.84,0.92," 10 111111111 100"
"460","rebel_against",0.52,1.27,1.13," 01 000100010 000"
"461","rebuff",0.19,0.09,0.09," 10 100100101 010"
"462","rebuke",-0.2,0.57,0.2," 10 111111111 000"
"463","reform",0.7,1,0.38," 01 101000110 100"
"464","refuse",-0.84,0.35,0.36," 10 111111111 000"
"465","regard",1.06,0.66,0.25," 01 100100000 000"
"466","rehabilitate",2.03,1.21,0.21," 01 001000110 000"
"467","reject",-1.48,0.94,0.01," 01 100100011 010"
"468","release",1.02,1.08,0.29," 10 001001001 000"
"469","relieve",1.02,0.51,0.12," 01 111111111 100"
"470","relish",1.05,0.48,0.88," 01 100000001 000"
"471","remember",2.07,0.3,0.03," 01 100100000 010"
"472","remind",1.25,0.86,0.07," 10 111111111 100"
