"","term","E","P","A","instcodes"
"121","deport",-2.42,-0.915,1.115," 10 001100000 000"
"122","desire",1.825,1.64,1.43," 01 000000001 000"
"123","despise",-2.315,-1.025,0.535," 01 111111111 100"
"124","deter",0,1.435,1.03," 01 011111111 000"
"125","diddle",-1.985,-1.58,0.665," 11 100000000 000"
"126","dine_with",3.04,0.235,-0.8," 10 110100111 100"
"127","disagree_with",-0.6,0.82,1.19," 10 111111111 000"
"128","disapprove_of",-2.095,-0.6,0.335," 10 111111111 000"
"129","discriminate_against",-3,-0.92,-0.015," 01 011111111 010"
"130","discuss_something_with",1.755,1.775,1.805," 10 111111111 000"
"131","discuss_technically_with",2.035,1.76,0.755," 10 011111000 000"
"132","disparage",-3.015,0.31,0.9," 10 111111111 010"
"133","disregard",-2.325,-0.795,0.14," 01 111111111 010"
"134","dissuade",0.735,1.22,0.045," 01 111111111 000"
"135","distance_oneself_from",-0.93,0.37,0.03," 10 111111110 000"
"136","distract",-0.76,0.385,1.27," 10 111111111 010"
"137","dominate",-1.115,1.395,0.09," 01 111111111 000"
"138","dote_on",2.28,0.24,0.225," 10 000000010 000"
"139","draw_near_to",1.225,-0.545,-0.845," 10 110000111 000"
"140","dress",0.785,0.005,-0.29," 10 000001010 101"
"141","drink_with",1.445,0.815,1.055," 10 110100001 100"
"142","elect",1.635,1.13,-0.085," 10 000100000 000"
"143","embarrass",-2.155,0.285,0.86," 01 111111111 010"
"144","employ",1.21,1.24,0.665," 10 010000000 000"
"145","emulate",-0.505,-0.435,0.535," 01 111111111 010"
"146","encourage",3.11,2.105,1.075," 10 111111111 100"
"147","engage",1.67,1.28,0.775," 10 111111111 010"
"148","enjoy",3.085,0.68,-1.505," 01 111111111 100"
"149","enrapture",2.77,0,1.095," 01 111111111 000"
"150","ensnare",0.35,-0.195,0.035," 01 010100000 000"
"151","esteem",2.835,1.46,-1.075," 01 111111111 100"
"152","evaluate",-0.43,1.175,-0.52," 01 111111111 100"
"153","examine",0.015,0.7,-0.9," 10 100001011 100"
"154","excite",0.935,1.015,1.775," 01 100000011 101"
"155","excuse",1.34,1.045,-0.945," 10 111111111 000"
"156","exonerate",2.52,1.81,-0.05," 10 101100111 010"
"157","explain_something_to",2.205,1.74,-0.3," 10 111111111 000"
"158","exploit",-3.855,1.44,0.43," 01 110100011 000"
"159","expose",-2.575,-1.5,0.63," 10 011110101 010"
"160","fib_to",-2.355,-0.9,0.385," 01 111111111 000"
"161","fight",-1.42,2.23,2.375," 10 101100011 001"
"162","financially_back",1.605,1.73,-0.475," 10 010100000 010"
"163","find",2.825,1.2,1.01," 10 101000000 010"
"164","fingerprint",-1.445,0.485,-0.555," 10 001000000 001"
"165","flirt_with",2.92,0.37,1.13," 10 000000001 000"
"166","follow",-0.325,-0.445,-0.66," 10 101000011 000"
"167","fool",-1.515,0.285,1.195," 01 111100011 000"
"168","forget",-2.635,-0.595,-1.13," 01 100011011 010"
"169","forgive",2.9,2.005,-1.435," 01 100000111 100"
"170","frighten",-1.605,1.175,2.485," 01 101000111 100"
"171","frown_at",-1.755,0,-0.365," 10 111111111 000"
"172","frustrate",-2.705,0.185,-0.125," 01 101100011 100"
"173","gape_at",-2.15,-1.37,-0.44," 10 100000011 000"
"174","gawk_at",-2.95,0.56,-1.105," 10 111111111 000"
"175","get_to_know",2.315,1.335,-0.025," 10 110111101 000"
"176","giggle_with",2.245,-0.375,1.98," 10 100000011 000"
"177","give_a_raise_to",2.86,1.875,0.43," 10 010000000 000"
"178","give_award_to",2.305,1.8,-0.025," 10 010110110 000"
"179","give_instructions_to",-0.17,1.84,1.28," 10 111111111 000"
"180","give_medical_treatment_to",1.955,1.89,-0.56," 10 000001000 000"
"181","give_preference_to",-1.09,-0.26,0.225," 10 111110010 000"
"182","give_present_to",3.18,1.315,0.08," 10 100000011 000"
"183","give_something_to_(humble)",2.425,1.35,0.275," 10 100000000 000"
"184","glance_at",1.59,-0.275,-0.45," 10 111111111 010"
"185","glare_at",-2.39,1.935,0.87," 10 111111111 000"
"186","glorify",-1.18,-0.515,0.685," 10 000100100 010"
"187","glower_at",-2.29,1.495,-1.25," 10 111111111 000"
"188","gossip_with",0.395,0.195,1.59," 10 111111111 000"
"189","grant_approval_to",1.45,1.23,-0.84," 10 011111110 000"
"190","grasp",-1.96,2.695,2.9," 10 101001011 001"
"191","greet",2.655,0.765,0.855," 10 111111110 000"
"192","grin_at",1.26,0.32,0.85," 10 110000011 000"
"193","grouse_to",-2.51,0.87,2.4," 10 110000011 000"
"194","haggle_with",-0.705,0.38,1.305," 10 111111111 000"
"195","hand_something_to",2.155,0.875,-0.455," 10 111111111 000"
"196","harangue",-2.065,1.775,1.755," 10 111111111 000"
"197","harass",-3.405,1.14,1.505," 10 101100011 000"
"198","harm",-3.15,-1.2,0.4," 10 101101011 100"
"199","hate",-2.4,0.66,2.08," 01 100100000 100"
"200","have_sex_with",3.055,2.205,2.14," 10 000000001 101"
"201","help",3.46,2.165,0.755," 10 111111111 100"
"202","hide_from",-1.595,-1.95,-1.565," 01 101100000 010"
"203","hinder",-2.61,0.665,-0.12," 01 111100000 010"
"204","hit",-3.69,2.15,2.935," 10 101000011 101"
"205","honor",2.51,2.25,-0.69," 10 011110110 010"
"206","hoodwink",-2.205,0.145,0.675," 01 111100000 000"
"207","hoot_at",-2.555,1.11,2.23," 10 100100110 010"
"208","horse_around_with",2.67,1.31,2.985," 10 100010011 001"
"209","hug",3.295,1.17,-0.4," 10 100000011 001"
"210","humiliate",-3.21,-1.525,0.545," 01 111111111 000"
"211","hurry",-1.115,0.985,2.56," 10 110011011 100"
"212","hurt",-3.43,1.03,1.41," 10 101001011 101"
"213","ignore",-2.49,0.435,-0.88," 11 100100011 010"
"214","imitate",-0.41,0.145,1.4," 10 110000011 000"
"215","implore",-2.005,-2.285,1.06," 10 100100111 000"
"216","impose_on",-2.8,0.97,1.455," 01 110000011 000"
"217","imprison",-2.955,1.525,1.07," 10 001000000 010"
"218","incite",1.935,1.64,0.395," 01 000100100 010"
"219","incriminate",-2.405,1.155,-0.14," 10 001000000 010"
"220","inform",2.34,1.235,0.875," 10 111111111 100"
"221","inherit_from",0.445,0.48,-0.805," 10 101000010 000"
"222","inject_with_medicine",-1.195,1.17,0.14," 10 000001000 101"
"223","inspire",2.895,1.54,0.945," 01 100110110 000"
"224","instruct",1.645,1.425,-0.41," 10 011111111 000"
"225","insult",-3.07,0.895,2.035," 10 111111111 000"
"226","interest",2.7,0.63,-0.18," 01 110110111 100"
"227","interrupt",-2.13,1.075,2.265," 10 111111111 100"
"228","intimidate",-2.445,0.16,0.915," 01 101100011 000"
"229","invite",3.085,1.31,0.78," 10 110010111 010"
"230","irritate",-1.135,-0.12,0.455," 01 111111111 100"
"231","is_pleased_with",3.275,1.56,1.68," 10 100110111 000"
"232","join",2.215,0.72,-0.07," 10 100100001 010"
"233","joke_with",2.785,1.245,2.485," 10 111111111 000"
"234","kidnap",-3.245,-0.49,2.035," 10 001000000 001"
"235","kill",-3.85,2.14,2.085," 10 001100000 101"
"236","kiss",3.555,0.61,0.745," 10 000000011 001"
"237","knock_out",-3.46,1.81,2.805," 10 101000000 001"
"238","know",2.35,0.995,0.055," 01 100000000 010"
"239","kowtow_to",0.405,0.02,-1.36," 01 111111111 000"
"240","laugh_with",3.77,2.22,3.285," 10 111111111 000"
"241","lay_off",-2.95,1.14,0.585," 10 010000000 000"
"242","learn_something_from",2.65,1.03,-0.05," 10 111111111 000"
"243","lecture",-0.725,0.295,-0.355," 10 111111111 000"
"244","lend_money_to",0.195,0.84,-0.62," 10 110000010 000"
"245","lie_to",-2.665,-0.475,-0.36," 01 111100011 000"
"246","like",3.43,1.445,-0.72," 01 111111111 100"
"247","listen_to",2.85,-0.08,-2.58," 10 111111111 000"
"248","look_away_from",-1.475,-1.315,-1.02," 10 111111111 000"
"249","lose_against",-1.975,-0.865,-0.575," 10 111100000 000"
"250","love",3.445,2.97,-0.265," 01 100000011 000"
"251","lunch_with",2.495,0.585,-0.1," 10 111111111 110"
"252","lust_for",1.37,1.73,1.385," 01 000000001 000"
"253","make_eyes_at",2.315,1.45,-0.195," 10 100000011 000"
"254","make_fun_of",-2.03,0.16,1.885," 10 100000011 000"
"255","make_out_with",2.805,0.71,1.01," 10 000000001 001"
"256","malign",-3.53,-0.26,0.475," 10 111111111 010"
"257","manipulate",-2.31,-0.67,-0.42," 01 111111111 100"
"258","marry",2.35,1.81,-0.34," 10 000000001 010"
"259","massage",2.935,1.48,-1.515," 10 110001011 101"
"260","meet",2.155,1.14,0.3," 10 100100100 000"
"261","mimic",-1.105,-0.535,0.66," 10 110010010 010"
"262","mind",2.49,1.7,-0.73," 10 101001110 000"
"263","miss",-1.76,0.51,-1.82," 01 100000010 010"
"264","mock",-2.925,0.36,1.88," 10 100100011 000"
"265","monitor",-2.51,0.72,-1.605," 10 011111110 110"
"266","muck_around_with",-2.31,-0.97,1.095," 10 101100111 000"
"267","mug",-3.795,1.495,2.48," 10 101000000 001"
"268","murder",-3.94,2.11,2.065," 10 101000000 011"
"269","need",0.745,-0.555,-1.13," 01 100000011 010"
"270","neglect",-2.985,-1.125,-1.86," 01 111111111 110"
"271","negotiate_with",0.99,1.295,0.855," 10 011100000 000"
"272","notice",1.05,0.08,-0.18," 01 111111111 010"
"273","obey",-1.15,-1.705,-1.45," 10 111111111 000"
"274","oblige",-0.935,1.595,0.46," 01 111111111 000"
"275","observe",-0.175,-0.335,-1.87," 10 111111111 100"
"276","offer_something_to",2.58,0.94,-0.075," 10 000000000 000"
"277","oppose",0.58,2.69,1.1," 10 111111111 010"
"278","oppress",-3.19,-1.095,0.47," 01 000100010 000"
"279","order",0.325,1.315,0.16," 10 111111111 000"
"280","overpower",-2,2.74,2.805," 10 001101011 001"
"281","pardon",2.18,1.795,-0.905," 10 001100000 010"
"282","pass_on_to",2.995,1.9,-0.125," 10 100000010 000"
"283","patronize",3.055,2.125,0.36," 01 111111111 000"
"284","pay_for",0.26,0.495,-0.015," 10 110000010 100"
"285","peek_at",-1.69,-0.655,-1.28," 10 100000011 000"
"286","permit",2.08,1.45,0.24," 10 111111111 000"
"287","persuade",-0.41,1.125,1.415," 01 111111111 100"
"288","photograph",1.15,0.175,0.02," 10 100000010 000"
"289","placate",2.355,0.41,-1.37," 01 111111111 000"
"290","place_order_with",0.895,1.815,0.955," 10 010000000 000"
"291","play_with",2.485,0.73,2.015," 10 100000011 100"
"292","plead_with",-0.65,-0.315,0.96," 10 111111111 000"
"293","poke_fun_at",-0.07,0.715,1.19," 10 111111111 010"
"294","poke",-2.66,1.87,2.58," 10 100001011 001"
"295","pooh_pooh",-3.165,0.525,0.82," 10 111111111 000"
"296","praise",3.17,1.76,0.305," 10 111111111 000"
"297","present_something_to",1.48,1.4,-1.595," 10 110110111 000"
"298","pressure",-2.62,2.08,0.995," 11 111110111 000"
"299","prevail_over",0.84,2.845,2.105," 11 111100111 000"
"300","promise",1.43,1.27,-0.36," 10 111111111 000"
"301","promote",2.115,1.985,-0.11," 10 010000000 010"
"302","propose_to",2.62,1.755,-0.16," 10 000000001 000"
"303","protect",3.22,2.74,0.115," 10 101101010 010"
"304","prove_something_to",0.4,1.605,0.205," 10 111111110 000"
"305","provoke",-2.02,1.405,2.185," 01 111111111 000"
"306","punish",-2.34,1.915,1.38," 10 111111111 100"
"307","pursue",-2.175,0.68,1.21," 10 001101001 000"
"308","quarrel_with",-2.235,1.225,2.845," 10 111111111 000"
"309","query",0.41,0.295,0.275," 10 111111111 000"
"310","rant_at",-1.645,0.725,2.245," 10 111111111 000"
"311","rape",-4.21,2.875,2.895," 10 100000001 001"
"312","reason_with",1.715,1.055,0.525," 10 111111111 100"
"313","rebuke",-1.58,1.73,1.85," 10 111111111 000"
"314","recommend_something_to",1.83,0.66,-0.105," 10 111111110 000"
"315","recruit",0.905,0.7,0.42," 10 010110100 000"
"316","refuse_pay_raise_from",-2.4,1.125,0.67," 10 010000000 000"
"317","refuse",-1.62,0.9,-0.05," 10 111111111 000"
"318","reject",-0.31,1.115,-0.03," 01 100100011 010"
"319","reply_to",1.755,0.91,0.07," 10 111111111 000"
"320","report_on_something_to",0.78,0.745,0.525," 10 111111110 000"
"321","report_to_police",-1.085,0.19,0.17," 10 001000000 010"
"322","reprimand",-2.2,1.215,1.925," 10 111111111 000"
"323","request_something_from",-0.11,-0.58,-1.005," 10 111111111 000"
"324","respect",3.065,2.175,-1.415," 01 111111111 100"
"325","retaliate_against",-2.35,1,1.465," 10 000100000 010"
"326","reveal_what's_on_one's_mind_to",0.25,2.535,2.39," 10 100000000 000"
"327","reward",3.155,1.895,0.915," 10 000110110 100"
"328","rip_off",-2.465,-0.785,1.54," 10 010000000 000"
"329","rough_house_with",-4.2,0.9,2," 10 100000011 001"
"330","satisfy",2.045,0.725,0.515," 01 111111111 100"
"331","save",3.5,2.885,2.635," 10 101101110 100"
"332","say_farewell_to",-0.58,0.255,-0.54," 10 111111111 000"
"333","say_something_to",1.12,0.98,0," 10 111111111 000"
"334","scorn",-1.685,0.09,0.605," 01 111111111 000"
"335","scratch",-1.095,0.345,1.17," 10 101001011 101"
"336","search_for",-0.555,0.075,0.795," 10 101000010 000"
"337","sell_something_to",0.095,1.01,1.31," 10 010000000 000"
"338","serve",-0.465,-1.06,-0.91," 10 110100010 100"
"339","sexually_arouse",-0.295,1.285,1.845," 10 000000001 101"
"340","shake_hands_with",2.02,0.94,-0.005," 10 111100000 000"
"341","share_pleasure_with",3.885,2.295,2.18," 10 110000111 000"
"342","share_something_with",2.865,1.595,-0.44," 10 100000011 000"
"343","shout_at",-3.08,2.33,3.3," 10 111111111 000"
"344","show_something_to",1.91,0.825,0.095," 10 111111111 000"
"345","sing_with",2.705,1.34,2.08," 10 110000110 000"
"346","slap",-3.075,1.295,2.81," 10 101000011 001"
"347","sleep_with",3.13,1.15,1.045," 10 000000001 001"
"348","smile_at",3.535,-0.045,-0.87," 10 111111111 000"
"349","smirk_at",-1.63,-0.1,0.215," 10 111111111 000"
"350","snub",-2.435,0.32,1.695," 01 100100000 010"
"351","sound_out",-2.645,-0.61,-1.145," 10 111111111 000"
"352","spank",-3.02,2.03,2.675," 10 000000011 001"
"353","speak_to",1.275,0.92,-0.02," 10 111111111 000"
"354","speak_with",2.395,1.11,0.335," 10 111111111 000"
"355","stab",-3.795,-0.44,2.575," 10 101000000 001"
"356","stare_at",-1.845,0.42,-1.695," 10 101011011 000"
"357","stay_in_touch_with",2.54,0.695,0.035," 10 100110110 000"
"358","steal_from",-3.19,-0.345,0.095," 01 011100010 000"
"359","stop",-0.59,1.01,1.055," 10 111111111 100"
"360","straighten_up",2.655,2.12,-0.66," 10 100001010 001"
"361","strangle",-3.935,2.705,1.795," 10 101000000 001"
"362","stymie",-1.885,1.23,0.59," 01 001100010 010"
"363","suck_up_to",-3.18,-1.97,-0.42," 01 111111111 000"
"364","sue",-1.725,1.125,0.83," 10 011000000 010"
"365","suggest_to",1.775,1.18,0.625," 10 111111111 000"
"366","supply",2.41,1.965,-0.32," 10 010000000 000"
"367","support",2.96,2.37,0.68," 10 110101010 010"
"368","surprise",2.125,1.475,1.89," 10 111111111 000"
"369","suspect",-2.07,-0.395,-0.145," 01 111111111 000"
"370","sympathize_with",2.49,1.045,0.635," 10 111111111 000"
"371","talk_shop_with",1.87,1.335,1.645," 10 011111000 000"
"372","talk_to",2.275,1.195,1.21," 10 111111111 100"
"373","teach",2,1.535,0.25," 10 111111111 100"
"374","tease",0.635,0.1,0.475," 10 111111111 000"
"375","tell_off",-2.125,0.29,1.66," 10 111111111 000"
"376","tell_on",-2.56,-2.08,1.15," 10 111111010 010"
"377","tell_something_to",2.175,0.825,0.485," 10 111111111 000"
"378","thank",2.78,1.235,-0.525," 10 111111111 000"
"379","threaten",-3.12,1.97,1.825," 10 111111111 000"
"380","thwart",-1.95,0.03,1.24," 01 001100000 010"
"381","toady_to",-3.065,-1.69,-0.37," 11 111110000 000"
"382","toast",1.875,1.43,2.205," 10 100100010 010"
"383","tolerate",2.285,2,-0.8," 01 111111111 000"
"384","torment",-4.06,1.505,0.385," 10 111111111 100"
"385","touch",1.025,0.325,-0.235," 10 111111111 101"
"386","transact_business_with",0.555,1.27,0.93," 10 010000000 000"
"387","treat_politely",2.785,0.69,-1.08," 10 111111110 000"
"388","treat",1.195,1.595,-0.635," 10 100000011 100"
"389","turn_to",2.77,0.825,-0.655," 10 111111111 000"
"390","undermine",-2.175,-1.36,-0.18," 01 011110100 010"
"391","undress",1.395,0.6,-0.01," 10 000001011 101"
"392","upbraid",-2.475,1.825,2.515," 10 111111111 000"
"393","urge",-2.275,1.375,1.915," 10 111111111 000"
"394","visit",2.415,0.62,0.365," 10 111111111 010"
"395","wait_for",-1.005,-0.185,-1.795," 10 110011111 000"
"396","wait_on",0.91,0.205,0.315," 10 010000011 000"
"397","waken",-0.295,0.39,0.475," 10 100001010 001"
"398","warn",-2.005,0.495,0.345," 10 111111111 010"
"399","wash",0.68,0.25,-0.61," 10 000001010 101"
"400","welcome",2.515,1.045,1.39," 10 111111111 010"
"401","whine_to",-2.49,-1.2,0.58," 10 101111010 000"
"402","whisper_to",0.565,-1.875,-1.265," 10 111111111 000"
"403","win_against",1.75,2.07,1.915," 10 100010010 000"
"404","wink_at",2.155,-0.585,0.38," 10 110000001 000"
"405","woo",2.085,1.52,-0.795," 10 000000001 000"
"406","wrestle_with",-0.685,2.055,2.05," 10 101001001 001"
"407","yield_to",-2.315,-1.445,-1.67," 10 111110011 000"
