"","term","E","P","A","instcodes"
"86","compliment",3.17,1.31,0.76," 10 111111111 000"
"87","compromise_with",2.75,1.36,-0.59," 10 011100010 000"
"88","con",-2.71,0.62,1.19," 01 011111111 000"
"89","concur_with",0.7,-0.02,-0.33," 10 011111111 010"
"90","condemn",-2.11,0.92,0.84," 10 001100000 110"
"91","confer_with",1.81,1.36,0.07," 10 111111111 010"
"92","confess_to",-0.71,0.15,-1.18," 10 011011111 000"
"93","confide_in",2.64,1.53,-0.92," 10 000111111 000"
"94","confront",-0.64,2.17,1.75," 10 111111111 100"
"95","confuse",-0.92,0.6,1.08," 01 111111111 100"
"96","consider",2.68,1.2,-0.79," 01 111111111 010"
"97","conspire_against",-1.1,0.83,-0.79," 10 111100010 010"
"98","contradict",0.21,2.35,2.08," 10 111111111 110"
"99","converse_with",2.29,1.29,0.67," 10 111111111 100"
"100","convince",1.36,1.96,0.92," 01 111111111 100"
"101","cook_something_with",3.15,0.69,1.63," 10 110000010 000"
"102","cooperate_with",2.32,1.25,1.11," 10 111111111 000"
"103","correct",-0.58,0.57,0.43," 10 111111111 100"
"104","court",2.11,0.62,0.31," 01 100000001 010"
"105","criticize",-1.45,1.46,1.49," 10 111111111 100"
"106","cry_for",-0.89,-0.55,-0.89," 10 100000010 000"
"107","cuddle",3.76,-0.61,-1.51," 10 000000011 001"
"108","cut_the_pay_of",-3.42,1.54,0.75," 10 010000000 000"
"109","dance_with",3.01,0.56,2.1," 10 100000001 011"
"110","debase",-3.64,-1.95,0.08," 10 100110111 000"
"111","debate_with",0.83,2.04,2.72," 10 111111110 000"
"112","defeat",0.98,2.49,1.74," 10 000100000 010"
"113","degrade",-2.86,1.27,1.25," 11 111111111 110"
"114","delude",-3,-1.89,0.24," 01 111111111 000"
"115","demand_from",-0.71,1.42,1.04," 10 111110010 000"
"116","demand_performance_from",-0.21,2.11,1.78," 10 110111111 000"
"117","demand",0.06,0.43,-0.23," 10 000100000 000"
"118","denigrate",-3.1,-2.07,0.87," 10 111111111 100"
"119","denounce",-3.45,-0.32,0.65," 10 111111111 010"
"120","deny_something_to",-1.38,1.65,0.37," 10 001100111 100"
"121","deport",-2.84,-1.49,1.43," 10 001100000 000"
"122","desire",1.78,1.8,1.28," 01 000000001 000"
"123","despise",-2.63,-1.14,0.51," 01 111111111 100"
"124","deter",-0.26,1.26,0.91," 01 011111111 000"
"125","diddle",-1.97,-1.67,0.35," 11 100000000 000"
"126","dine_with",3.21,0.54,-0.37," 10 110100111 100"
"127","disagree_with",-0.79,0.83,1.41," 10 111111111 000"
"128","disapprove_of",-2.19,-0.55,0.38," 10 111111111 000"
"129","discriminate_against",-3,-0.54,0.36," 01 011111111 010"
"130","discuss_something_with",1.59,1.84,2.3," 10 111111111 000"
"131","discuss_technically_with",1.84,1.8,0.76," 10 011111000 000"
"132","disparage",-3.2,0.26,0.83," 10 111111111 010"
"133","disregard",-2.39,-0.33,0.5," 01 111111111 010"
"134","dissuade",0.5,1.15,0," 01 111111111 000"
"135","distance_oneself_from",-0.96,-0.04,-0.48," 10 111111110 000"
"136","distract",-0.28,0.5,1.19," 10 111111111 010"
"137","dominate",-1.33,1.66,0.2," 01 111111111 000"
"138","dote_on",2.07,0.4,0.63," 10 000000010 000"
"139","draw_near_to",1.82,-0.41,-1.22," 10 110000111 000"
"140","dress",0.62,-0.16,-0.14," 10 000001010 101"
"141","drink_with",1.5,0.85,1.46," 10 110100001 100"
"142","elect",1.88,1.41,-0.37," 10 000100000 000"
"143","embarrass",-1.89,0.36,0.78," 01 111111111 010"
"144","employ",1.19,1.13,0.94," 10 010000000 000"
"145","emulate",-0.81,-0.93,0.99," 01 111111111 010"
"146","encourage",3.03,2.06,0.58," 10 111111111 100"
"147","engage",1.62,1.08,0.66," 10 111111111 010"
"148","enjoy",3.17,0.48,-1.71," 01 111111111 100"
"149","enrapture",2.9,-0.34,1.22," 01 111111111 000"
"150","ensnare",0.4,-0.27,0.07," 01 010100000 000"
"151","esteem",2.91,1.74,-1.19," 01 111111111 100"
"152","evaluate",-0.83,1.21,0.02," 01 111111111 100"
"153","examine",-0.33,0.98,-1.25," 10 100001011 100"
"154","excite",0.61,1.24,2.21," 01 100000011 101"
"155","excuse",1.16,1.04,-0.82," 10 111111111 000"
"156","exonerate",2.42,1.91,0," 10 101100111 010"
"157","explain_something_to",2.21,1.85,-0.17," 10 111111111 000"
"158","exploit",-3.99,1.43,0.54," 01 110100011 000"
"159","expose",-3.15,-2.08,0.11," 10 011110101 010"
"160","fib_to",-2.23,-1.4,-0.24," 01 111111111 000"
"161","fight",-1.26,2.19,2.29," 10 101100011 001"
"162","financially_back",1.68,1.83,-0.57," 10 010100000 010"
"163","find",3.22,1.3,0.96," 10 101000000 010"
"164","fingerprint",-1.18,0.91,-0.39," 10 001000000 001"
"165","flirt_with",2.83,0.56,1.92," 10 000000001 000"
"166","follow",-0.52,-0.51,-0.97," 10 101000011 000"
"167","fool",-1.91,0.44,1.26," 01 111100011 000"
"168","forget",-2.93,-0.87,-1.46," 01 100011011 010"
"169","forgive",2.94,2.12,-1.4," 01 100000111 100"
"170","frighten",-1.69,1.77,2.87," 01 101000111 100"
"171","frown_at",-2.02,-0.41,-0.43," 10 111111111 000"
"172","frustrate",-2.89,0.5,0.09," 01 101100011 100"
"173","gape_at",-2.3,-1.53,-0.7," 10 100000011 000"
"174","gawk_at",-3.1,0.71,-1.55," 10 111111111 000"
"175","get_to_know",2.63,1.66,0.43," 10 110111101 000"
"176","giggle_with",2.81,0.11,2.46," 10 100000011 000"
"177","give_a_raise_to",3.06,2.03,0.86," 10 010000000 000"
"178","give_award_to",2.41,1.81,-0.13," 10 010110110 000"
"179","give_instructions_to",-0.13,1.89,1.3," 10 111111111 000"
"180","give_medical_treatment_to",1.84,1.8,-0.47," 10 000001000 000"
"181","give_preference_to",-1.38,-0.71,-0.27," 10 111110010 000"
"182","give_present_to",3.28,1.29,0.31," 10 100000011 000"
"183","give_something_to_(humble)",2.21,1.09,0.33," 10 100000000 000"
"184","glance_at",1.76,-0.2,-0.53," 10 111111111 010"
"185","glare_at",-2.48,2.03,0.74," 10 111111111 000"
"186","glorify",-1.28,-0.48,0.3," 10 000100100 010"
"187","glower_at",-2.41,1.61,-1.59," 10 111111111 000"
"188","gossip_with",0.81,0.57,1.69," 10 111111111 000"
"189","grant_approval_to",1.2,1.06,-0.77," 10 011111110 000"
"190","grasp",-2.25,2.63,2.73," 10 101001011 001"
"191","greet",2.75,0.34,0.83," 10 111111110 000"
"192","grin_at",1.65,0.6,0.69," 10 110000011 000"
"193","grouse_to",-2.61,0.89,2.62," 10 110000011 000"
"194","haggle_with",-0.65,0.41,0.9," 10 111111111 000"
"195","hand_something_to",2.35,1.12,0.01," 10 111111111 000"
"196","harangue",-2.35,2.23,1.98," 10 111111111 000"
"197","harass",-3.61,1.47,1.5," 10 101100011 000"
"198","harm",-3.3,-0.91,0.54," 10 101101011 100"
"199","hate",-2.8,0.21,2.13," 01 100100000 100"
"200","have_sex_with",2.98,2.12,2.42," 10 000000001 101"
"201","help",3.63,2.03,0.87," 10 111111111 100"
"202","hide_from",-1.78,-1.68,-1.41," 01 101100000 010"
"203","hinder",-2.67,1.11,0.36," 01 111100000 010"
"204","hit",-3.94,2.5,2.9," 10 101000011 101"
"205","honor",2.52,2.16,-1.05," 10 011110110 010"
"206","hoodwink",-2.47,0.18,0.78," 01 111100000 000"
"207","hoot_at",-2.88,1.21,2.34," 10 100100110 010"
"208","horse_around_with",3.1,1.42,2.93," 10 100010011 001"
"209","hug",3.44,1.56,-0.49," 10 100000011 001"
"210","humiliate",-3.42,-1.93,-0.1," 01 111111111 000"
"211","hurry",-1.23,0.52,2.67," 10 110011011 100"
"212","hurt",-3.66,0.69,1.45," 10 101001011 101"
"213","ignore",-2.55,0.7,-1," 11 100100011 010"
"214","imitate",-0.55,0,1.44," 10 110000011 000"
"215","implore",-1.83,-2.6,0.58," 10 100100111 000"
"216","impose_on",-3.04,1.08,1.7," 01 110000011 000"
"217","imprison",-3,2.07,0.99," 10 001000000 010"
"218","incite",2.37,1.98,0.45," 01 000100100 010"
"219","incriminate",-2.61,1.23,0.09," 10 001000000 010"
"220","inform",2.19,1.27,1.05," 10 111111111 100"
"221","inherit_from",0.65,0.64,-0.63," 10 101000010 000"
"222","inject_with_medicine",-1.5,1.5,0.11," 10 000001000 101"
"223","inspire",2.9,1.38,1.09," 01 100110110 000"
"224","instruct",1.79,1.46,-0.13," 10 011111111 000"
"225","insult",-3.51,0.91,1.94," 10 111111111 000"
"226","interest",2.69,0.84,-0.23," 01 110110111 100"
"227","interrupt",-2.27,1.3,2.48," 10 111111111 100"
"228","intimidate",-2.89,0.12,0.83," 01 101100011 000"
"229","invite",3.11,1.58,1.31," 10 110010111 010"
"230","irritate",-1.27,-0.45,0.48," 01 111111111 100"
"231","is_pleased_with",3.57,1.77,1.87," 10 100110111 000"
"232","join",2.07,0.76,0.39," 10 100100001 010"
"233","joke_with",2.94,1.15,2.67," 10 111111111 000"
"234","kidnap",-3.49,-1.1,1.76," 10 001000000 001"
"235","kill",-3.79,2.26,1.75," 10 001100000 101"
"236","kiss",3.73,0.81,0.88," 10 000000011 001"
"237","knock_out",-3.8,1.89,2.93," 10 101000000 001"
"238","know",2.26,1,0.26," 01 100000000 010"
"239","kowtow_to",0.64,0.1,-1.53," 01 111111111 000"
"240","laugh_with",3.88,2.2,3.44," 10 111111111 000"
"241","lay_off",-2.93,1,0.41," 10 010000000 000"
"242","learn_something_from",2.81,0.88,-0.03," 10 111111111 000"
"243","lecture",-0.55,0.1,-0.39," 10 111111111 000"
"244","lend_money_to",0.45,0.98,-0.66," 10 110000010 000"
"245","lie_to",-2.77,-0.34,-0.48," 01 111100011 000"
"246","like",3.64,1.5,-0.53," 01 111111111 100"
"247","listen_to",3.16,-0.63,-2.79," 10 111111111 000"
"248","look_away_from",-1.43,-1.19,-0.69," 10 111111111 000"
"249","lose_against",-2.17,-1,-0.46," 10 111100000 000"
"250","love",3.69,3.26,0.74," 01 100000011 000"
"251","lunch_with",2.52,0.64,0.22," 10 111111111 110"
"252","lust_for",0.89,2.04,1.85," 01 000000001 000"
"253","make_eyes_at",1.83,1.16,0.22," 10 100000011 000"
"254","make_fun_of",-2.14,-0.02,1.61," 10 100000011 000"
"255","make_out_with",2.76,0.97,1.14," 10 000000001 001"
"256","malign",-3.51,-0.1,0.27," 10 111111111 010"
"257","manipulate",-2.62,-1.46,-0.73," 01 111111111 100"
"258","marry",2.5,2.2,-0.02," 10 000000001 010"
"259","massage",3.15,1.47,-1.64," 10 110001011 101"
"260","meet",2.31,1.32,0.75," 10 100100100 000"
"261","mimic",-1.37,-0.4,0.52," 10 110010010 010"
"262","mind",3.08,1.98,-1," 10 101001110 000"
"263","miss",-1.63,0.54,-2.29," 01 100000010 010"
"264","mock",-3.03,0.59,2.04," 10 100100011 000"
"265","monitor",-2.45,0.95,-1.29," 10 011111110 110"
"266","muck_around_with",-2.62,-1.11,1.33," 10 101100111 000"
"267","mug",-3.86,1.53,2.54," 10 101000000 001"
"268","murder",-4.03,2.09,1.62," 10 101000000 011"
"269","need",0.33,-0.8,-1.2," 01 100000011 010"
"270","neglect",-2.94,-1.31,-1.73," 01 111111111 110"
"271","negotiate_with",0.66,1.51,1.07," 10 011100000 000"
"272","notice",1.08,0.21,-0.02," 01 111111111 010"
"273","obey",-1.4,-2.15,-1.71," 10 111111111 000"
"274","oblige",-0.84,1.78,0.5," 01 111111111 000"
"275","observe",-0.1,-0.48,-2," 10 111111111 100"
"276","offer_something_to",2.57,0.17,0.16," 10 000000000 000"
"277","oppose",1.08,2.83,0.95," 10 111111111 010"
"278","oppress",-3.38,-1.57,0.6," 01 000100010 000"
"279","order",0.42,1.3,0.33," 10 111111111 000"
"280","overpower",-2.41,3.12,3.23," 10 001101011 001"
"281","pardon",1.86,1.52,-1.04," 10 001100000 010"
"282","pass_on_to",2.99,1.8,-0.05," 10 100000010 000"
"283","patronize",3.16,2.33,0.51," 01 111111111 000"
"284","pay_for",0.35,0.71,-0.1," 10 110000010 100"
"285","peek_at",-1.92,-0.7,-1.02," 10 100000011 000"
"286","permit",2.16,1.39,0.26," 10 111111111 000"
"287","persuade",-0.39,1.44,1.46," 01 111111111 100"
"288","photograph",1.42,0.37,0.28," 10 100000010 000"
"289","placate",2.09,-0.3,-1.37," 01 111111111 000"
"290","place_order_with",0.86,1.98,1.29," 10 010000000 000"
"291","play_with",2.8,0.8,2.17," 10 100000011 100"
"292","plead_with",-0.58,-0.24,1.08," 10 111111111 000"
"293","poke_fun_at",-0.04,0.6,1.43," 10 111111111 010"
"294","poke",-2.92,1.54,2.54," 10 100001011 001"
"295","pooh_pooh",-3.57,0.73,1.03," 10 111111111 000"
"296","praise",3.09,1.65,0.12," 10 111111111 000"
"297","present_something_to",1.16,1.35,-1.2," 10 110110111 000"
"298","pressure",-2.79,2.32,1.24," 11 111110111 000"
"299","prevail_over",0.93,2.85,1.98," 11 111100111 000"
"300","promise",1.48,1.34,-0.09," 10 111111111 000"
"301","promote",2.03,2.09,-0.44," 10 010000000 010"
"302","propose_to",2.67,1.88,-0.2," 10 000000001 000"
"303","protect",3.22,2.51,-0.05," 10 101101010 010"
"304","prove_something_to",0.12,1.48,0.43," 10 111111110 000"
"305","provoke",-2.2,1.39,2.53," 01 111111111 000"
"306","punish",-2.51,1.82,1.44," 10 111111111 100"
"307","pursue",-2.41,0.69,1.34," 10 001101001 000"
"308","quarrel_with",-2.37,1.58,2.93," 10 111111111 000"
"309","query",0.53,0.53,0.27," 10 111111111 000"
"310","rant_at",-1.53,0.77,2.06," 10 111111111 000"
"311","rape",-4.24,2.88,2.97," 10 100000001 001"
"312","reason_with",1.52,1.2,0.86," 10 111111111 100"
"313","rebuke",-1.64,1.98,2.05," 10 111111111 000"
"314","recommend_something_to",2.03,1.16,0.51," 10 111111110 000"
"315","recruit",1.04,0.57,0.11," 10 010110100 000"
"316","refuse_pay_raise_from",-2.49,1.53,0.41," 10 010000000 000"
"317","refuse",-1.24,0.85,0.4," 10 111111111 000"
"318","reject",0.08,1.05,-0.18," 01 100100011 010"
"319","reply_to",1.72,0.78,0.3," 10 111111111 000"
"320","report_on_something_to",1.16,0.65,0.73," 10 111111110 000"
"321","report_to_police",-1.17,0.3,0.14," 10 001000000 010"
"322","reprimand",-2.21,0.97,2.02," 10 111111111 000"
"323","request_something_from",-0.4,-0.63,-1.05," 10 111111111 000"
"324","respect",3.04,2.17,-1.17," 01 111111111 100"
"325","retaliate_against",-2.65,1.23,1.69," 10 000100000 010"
"326","reveal_what's_on_one's_mind_to",0.23,2.86,2.57," 10 100000000 000"
"327","reward",3.17,1.84,0.76," 10 000110110 100"
"328","rip_off",-2.93,-0.69,1.14," 10 010000000 000"
"329","rough_house_with",-4.19,1.58,2.14," 10 100000011 001"
"330","satisfy",1.9,1,0.8," 01 111111111 100"
"331","save",3.42,3.01,2.57," 10 101101110 100"
"332","say_farewell_to",-0.6,0.5,-0.56," 10 111111111 000"
"333","say_something_to",1.01,1.05,0.45," 10 111111111 000"
"334","scorn",-2.37,-0.08,0.69," 01 111111111 000"
"335","scratch",-1.27,0.61,1.5," 10 101001011 101"
"336","search_for",-0.34,0.16,1.06," 10 101000010 000"
"337","sell_something_to",-0.29,1.25,1.19," 10 010000000 000"
"338","serve",-1.01,-1.45,-1.17," 10 110100010 100"
"339","sexually_arouse",-0.65,1.76,1.89," 10 000000001 101"
"340","shake_hands_with",1.86,0.76,0.35," 10 111100000 000"
"341","share_pleasure_with",3.89,2.27,2.08," 10 110000111 000"
"342","share_something_with",3.07,1.51,-0.95," 10 100000011 000"
"343","shout_at",-2.86,2.14,3.23," 10 111111111 000"
"344","show_something_to",1.92,1.02,0.24," 10 111111111 000"
"345","sing_with",2.99,1.66,2.47," 10 110000110 000"
"346","slap",-3.45,1.98,3.23," 10 101000011 001"
"347","sleep_with",3.13,1.31,1.21," 10 000000001 001"
"348","smile_at",3.46,-0.59,-1.07," 10 111111111 000"
"349","smirk_at",-1.36,-0.25,-0.06," 10 111111111 000"
"350","snub",-2.49,0.35,1.57," 01 100100000 010"
"351","sound_out",-2.74,-0.55,-0.94," 10 111111111 000"
"352","spank",-3.24,2.58,2.99," 10 000000011 001"
"353","speak_to",1.62,1.46,0.39," 10 111111111 000"
"354","speak_with",2.36,0.96,0.86," 10 111111111 000"
"355","stab",-3.59,-0.25,2.49," 10 101000000 001"
"356","stare_at",-2.13,0.57,-1.67," 10 101011011 000"
"357","stay_in_touch_with",2.79,0.87,0.27," 10 100110110 000"
"358","steal_from",-3.22,-0.5,0.56," 01 011100010 000"
"359","stop",-0.48,0.83,1.1," 10 111111111 100"
"360","straighten_up",2.74,2.17,-0.64," 10 100001010 001"
"361","strangle",-4.05,2.69,1.61," 10 101000000 001"
"362","stymie",-1.85,0.97,0.41," 01 001100010 010"
"363","suck_up_to",-3.52,-2.23,-0.93," 01 111111111 000"
"364","sue",-1.57,1.4,0.92," 10 011000000 010"
"365","suggest_to",1.83,1.08,0.67," 10 111111111 000"
"366","supply",2.42,1.94,-0.28," 10 010000000 000"
"367","support",3.08,2.65,1.15," 10 110101010 010"
"368","surprise",2.23,1.47,1.83," 10 111111111 000"
"369","suspect",-2.14,-0.63,-0.16," 01 111111111 000"
"370","sympathize_with",2.51,1.28,1.06," 10 111111111 000"
"371","talk_shop_with",2.27,1.58,1.82," 10 011111000 000"
"372","talk_to",2.85,1.5,1.49," 10 111111111 100"
"373","teach",2.27,2.04,0.48," 10 111111111 100"
"374","tease",-0.03,0.28,0.95," 10 111111111 000"
"375","tell_off",-2.25,0.47,1.86," 10 111111111 000"
"376","tell_on",-2.12,-2.23,0.98," 10 111111010 010"
"377","tell_something_to",2.19,0.6,0.87," 10 111111111 000"
"378","thank",3,0.65,-0.21," 10 111111111 000"
"379","threaten",-3.52,2.31,2.2," 10 111111111 000"
"380","thwart",-1.9,0.02,1.29," 01 001100000 010"
"381","toady_to",-3.11,-1.87,-0.79," 11 111110000 000"
"382","toast",1.95,1.34,2.2," 10 100100010 010"
"383","tolerate",1.87,1.48,-0.79," 01 111111111 000"
"384","torment",-4.05,1.44,0.6," 10 111111111 100"
"385","touch",0.74,0.16,-0.3," 10 111111111 101"
"386","transact_business_with",0.17,0.97,0.85," 10 010000000 000"
"387","treat_politely",3.06,0.43,-1.11," 10 111111110 000"
"388","treat",1.56,1.37,-0.5," 10 100000011 100"
"389","turn_to",3.02,0.87,-0.38," 10 111111111 000"
"390","undermine",-2.35,-0.98,0.34," 01 011110100 010"
"391","undress",0.79,0.67,-0.02," 10 000001011 101"
"392","upbraid",-2.48,1.71,2.55," 10 111111111 000"
"393","urge",-2.23,1.77,1.88," 10 111111111 000"
"394","visit",2.62,0.4,0.55," 10 111111111 010"
"395","wait_for",-1.14,-0.58,-1.82," 10 110011111 000"
"396","wait_on",0.52,0.02,0.42," 10 010000011 000"
"397","waken",-0.37,0.25,0.55," 10 100001010 001"
"398","warn",-2.01,0.31,-0.07," 10 111111111 010"
"399","wash",0.71,0.35,-0.26," 10 000001010 101"
"400","welcome",2.53,1.03,1.48," 10 111111111 010"
"401","whine_to",-2.54,-1.14,0.97," 10 101111010 000"
"402","whisper_to",0.55,-1.49,-0.88," 10 111111111 000"
"403","win_against",1.19,2.2,2.13," 10 100010010 000"
"404","wink_at",2.5,-0.75,-0.08," 10 110000001 000"
"405","woo",1.87,1.46,-0.21," 10 000000001 000"
"406","wrestle_with",-0.68,1.9,2.21," 10 101001001 001"
"407","yield_to",-2.53,-1.76,-2.12," 10 111110011 000"
