"","term","E","P","A","instcodes"
"72","caress",0.96,1.13,-1.25," 10 000000011 001"
"73","carry",1,1.63,0.29," 10 000001010 001"
"74","catch",-0.195,1.49,1.27," 10 001000001 001"
"75","caution",0.7,1.2,-0.38," 10 111111111 100"
"76","censure",-1.495,0.53,1.375," 10 000100000 010"
"77","challenge",1.5,1.26,2.02," 10 111111111 100"
"78","charge_falsely",-2.795,0.49,0.86," 01 001000000 000"
"79","charm",1.26,1.79,-0.05," 01 111111111 000"
"80","chastise",-0.16,1.795,0.08," 10 111111111 000"
"81","cheat",-2.23,0.8,0.54," 01 011100000 000"
"82","cheer_up",2.15,1.915,0.7," 11 100111111 000"
"83","chide",-0.75,1.39,0," 10 111111111 000"
"84","cling_to",-0.37,-1.75,1.11," 10 000000011 001"
"85","coach",1.64,1.915,0.47," 10 011111111 010"
"86","coax",1.72,1.72,1.03," 01 111111111 100"
"87","coerce",-1.88,1.885,1.26," 10 111111111 000"
"88","comfort",2.065,1.22,-1.53," 11 111111111 100"
"89","command",-0.25,2.585,-0.5," 10 011111111 000"
"90","commend",1.36,0.61,0.2," 10 011111111 010"
"91","compensate",0.1,-0.75,-0.25," 10 010100000 010"
"92","compete_with",1.215,1.445,2.04," 10 010110010 010"
"93","compromise_with",-0.19,-0.7,-0.9," 10 011100010 000"
"94","conduct",0.975,1.755,-0.63," 10 010000100 000"
"95","confine",-2.425,1.13,0.665," 10 001101010 001"
"96","confound",-0.98,0.58,1.955," 01 111111111 000"
"97","confuse",-1.525,0.435,0.8," 01 111111111 100"
"98","contact",0.83,0.49,0.59," 01 100000000 000"
"99","control",-0.48,2.015,-1.2," 01 011100010 100"
"100","convict",1.195,1.37,-0.14," 10 001000000 010"
"101","convince",1.08,1.7,-1.65," 01 111111111 100"
"102","correspond_with",0.875,0.6,-0.05," 10 110000010 000"
"103","corrupt",-2.47,0.695,0.195," 01 011111111 000"
"104","counsel",0.9,1.28,-1.35," 10 011111111 000"
"105","court",1.3,1.09,0.51," 01 100000001 010"
"106","covet",-1.6,-1.1,0.05," 01 000000001 000"
"107","criticize",-0.24,1.42,0.95," 10 111111111 100"
"108","cross_examine",-1.1,1.56,0.8," 10 001000000 010"
"109","cuddle",0.69,-0.65,-1.2," 10 000000011 001"
"110","cure",0.795,1.34,-0.85," 10 000001000 100"
"111","curry_favor_from",-1.49,-1.9,0.8," 11 111111111 000"
"112","curse",-2.435,0.18,-0.9," 10 111111111 100"
"113","cut_off_relations_with",-1.185,1.155,0.11," 10 000100000 000"
"114","cut_the_pay_of",-1.445,1.305,-0.7," 10 010000000 000"
"115","dance_with",0.82,0.5,2.215," 10 100000111 011"
"116","debate_with",1.505,1.61,1.5," 10 111111110 000"
"117","deceive",-2.575,0.62,0.36," 01 111111111 000"
"118","defy",-0.16,0.69,1.665," 10 011111110 000"
"119","delay",-1.325,0.17,0.275," 01 011111110 000"
"120","delay_payment_to",-1.585,-0.15,-0.15," 01 010000000 000"
"121","delight",1.4,1.37,1.84," 01 111111111 100"
"122","demote",-1.505,1.35,-0.65," 10 010000000 000"
"123","denounce",-1.565,0.69,1.49," 10 111111111 010"
"124","deprecate",-2.115,0.14,1.25," 10 111111111 100"
"125","depress",-1.56,0.78,-0.4," 01 000001100 100"
"126","deride",-1.18,-0.05,1.5," 10 111111111 010"
"127","despise",-2.215,-0.14,0.5," 01 111111111 100"
"128","detest",-1.945,0.45,0.42," 01 111111111 000"
"129","direct",0.2,2,-0.38," 10 011111111 000"
"130","disappoint",-2.1,-0.375,0.07," 01 111111111 100"
"131","disbelieve",-1.04,-0.64,-0.245," 01 111111111 000"
"132","discipline",-0.145,1.335,0.12," 10 011111111 100"
"133","discomfort",-2.06,0.25,1.22," 01 100001000 000"
"134","discourage",-1.69,0.36,-0.25," 10 111111111 100"
"135","discredit",-2.795,0.045,1.1," 10 111111111 010"
"136","discriminate_against",-2.785,0.88,0.46," 01 011111111 010"
"137","disgrace",-2.62,0.625,1.09," 01 111111111 010"
"138","dismiss",-0.33,1.02,-1.05," 10 001110000 000"
"139","disobey",-1.43,0.12,0.64," 10 011111111 000"
"140","disparage",-2.365,-1.05,1.46," 10 111111111 010"
"141","dispatch_something_to",0.605,0.405,0.22," 10 010000000 010"
"142","display_intentions_to",-0.08,0.305,0.11," 10 100000000 000"
"143","dispute",0.44,1.32,1.85," 10 111111111 010"
"144","distrust",-1.435,-1.055,-0.12," 01 111111111 100"
"145","disturb",-1.725,-0.06,1.215," 01 111111111 010"
"146","divorce",-1.07,0.27,0.26," 10 000000001 010"
"147","do_best_to_conform_to_wishes_of",2,1.105,1.79," 01 100000000 000"
"148","doubt",-1.28,-0.1,-0.35," 01 111111111 100"
"149","draw_near_to",0.92,-0.7,-1.45," 10 110000111 000"
"150","dress",0.54,0.41,-1," 10 000001010 101"
"151","drive_out",-1.5,1.54,1.12," 10 011111110 010"
"152","drug",-2.45,0.57,0.09," 10 001001000 000"
"153","educate",1.38,1.9,-0.75," 10 011111111 100"
"154","embarrass",-1.995,0.04,1.62," 01 111111111 010"
"155","embrace",1.4,1.795,-1.4," 10 100000011 001"
"156","employ",0.7,1.78,-0.8," 10 010000000 000"
"157","emulate",1.26,-0.35,-0.2," 01 111111111 010"
"158","enchant",-0.25,0.685,0.685," 01 100100011 000"
"159","encourage",2.605,2.035,-0.23," 10 111111111 100"
"160","enlist_informal_consent_of",0.545,0.495,-0.1," 10 100000000 000"
"161","enrage",-1.98,0.83,1.905," 01 111111111 100"
"162","ensnare",-2.635,1.27,-0.3," 01 010100000 000"
"163","entertain",1.48,1.02,-0.1," 01 110110011 100"
"164","entrust",0.44,0.06,-1.1," 01 000100000 010"
"165","entrust_decision_to",-0.075,-0.05,-0.1," 10 110100000 000"
"166","envy",-1.2,-1.2,0.44," 01 111111111 010"
"167","escort",0.93,0.25,-1.1," 10 001100011 010"
"168","esteem",1.9,1.1,-1.9," 01 111111111 100"
"169","examine",-0.17,0.9,-1," 10 100001011 100"
"170","excite",0.11,1.3,1.865," 01 100000011 101"
"171","exclude",-1.97,1.79,0.68," 10 100100001 010"
"172","excuse",0.15,1.595,-0.4," 10 111111111 000"
"173","execute",-2.055,2.765,-0.35," 10 001000000 001"
"174","expel",-1.38,2.07,-0.6," 10 111111111 010"
"175","explain_something_to",1.04,0.875,-0.85," 10 111111111 000"
"176","express_remorse_to",0.07,-0.05,-0.1," 10 100000100 000"
"177","express_true_intentions_to",1.235,0.875,0.73," 10 100000100 000"
"178","extort",-3.015,1.17,1.03," 10 010000000 010"
"179","eye",-0.255,-0.4,-0.2," 10 100001011 000"
"180","fail",-1.31,1.6,-0.3," 10 000010000 000"
"181","fall_for",1.26,0.825,0.345," 01 000000001 000"
"182","fall_in_love_with",1.065,0.735,2.06," 01 000000001 000"
"183","falsely_charge",-2.1,0.38,0.645," 01 001100000 010"
"184","fascinate",-0.3,0.93,0.93," 01 100000011 000"
"185","favor",-1.225,0.33,0.38," 01 100110011 010"
"186","fear",-1,-1.525,0.21," 01 111111111 000"
"187","feed",1,1.02,-0.9," 10 100001010 101"
"188","feel_obligated_to",0.96,0.265,-0.75," 01 100000000 000"
"189","feel_sympathy_for",0.45,0.325,-0.65," 01 100000000 000"
"190","fight",-0.4,1.81,2.005," 10 101100011 001"
"191","fire_from_a_job",-1.7,1.59,-0.475," 10 010000000 000"
"192","flatter",-0.56,-0.65,1.56," 10 111111111 000"
"193","flirt_with",-0.345,-0.08,2.115," 10 000000001 000"
"194","flog",-2.085,1.83,1.68," 10 001000000 101"
"195","fluster",-1.34,0.92,0.79," 01 111111111 000"
"196","follow",-0.09,-1.5,-0.9," 10 101000011 000"
"197","fondle",1.57,1.14,-0.14," 10 000000011 101"
"198","force_retirement_on",1.125,0.495,0.29," 10 010000000 010"
"199","forestall",-1.25,0.8,1.21," 01 010100000 000"
"200","forgive",1.875,1.67,-1.95," 01 100000111 100"
"201","forsake",-2.235,0.32,-0.2," 01 100100110 000"
"202","frighten",-0.55,0.63,1.435," 01 101000111 100"
"203","frisk",-1.175,1.08,0.4," 10 001000000 001"
"204","frown_at",-1.16,-0.1,0.02," 10 111111111 000"
"205","get_even_with",-1.56,0.26,1.32," 01 110100010 000"
"206","give_instructions_to",0.45,1.595,0.12," 10 111111111 000"
"207","give_know_how_to",1.12,1.4,-0.95," 10 010111011 000"
"208","give_medical_treatment_to",1.825,1.77,-1.7," 10 000001000 000"
"209","give_reception_for",0.37,0.155,-0.15," 10 100110000 000"
"210","give_something_to_(humble)",0.735,0,-0.05," 10 100000000 000"
"211","give_something_to_(pejorative)",0.755,1.045,0.145," 10 100000000 000"
"212","gladden",1.815,1.49,-0.6," 01 100100011 000"
"213","glare_at",-1.06,0.55,-0.4," 10 111111111 000"
"214","grapple_with",-0.41,1.81,2.265," 10 101001001 001"
"215","gratify",2.42,2,0.07," 01 100100011 100"
"216","greet",1.62,0.22,-0.35," 10 111111110 000"
"217","grieve_for",0.295,-0.38,-1.62," 01 000000110 000"
"218","grouse_to",-1.23,-0.25,0.44," 10 110000011 000"
"219","guide",1.53,0.84,0.235," 10 111111111 000"
"220","haggle_with",0.46,0.485,1.22," 10 111111111 000"
"221","hand_down_decision",0.195,2.005,-1.25," 10 001100000 010"
"222","handcuff",-0.65,1.93,-0.1," 10 001000000 001"
"223","harm",-2.195,1.21,1.59," 10 101101011 100"
"224","hate",-1.6,0.38,0.59," 01 100100000 100"
"225","have_an_affair_with",2.065,1.405,1.125," 01 000000001 000"
"226","have_a_heart_to_heart_talk_with",1.5,1.12,0.315," 10 100000010 000"
"227","have_sex_with",0.22,0.94,1.04," 10 000000001 101"
"228","heal",1.7,1.34,-2.05," 10 000001110 100"
"229","help",1.9,0.54,-0.1," 10 111111111 100"
"230","honor",1.52,0.1,-1.25," 10 011110110 010"
"231","hoot_at",-1.87,0,2.595," 10 100100110 010"
"232","horrify",-1.435,0.855,0.395," 01 100100011 100"
"233","hug",1.24,1.735,-0.1," 10 100000011 001"
"234","humiliate",-2.445,0.12,1.125," 01 111111111 000"
"235","humor",1.2,0.56,-0.9," 01 111111111 000"
"236","idolize",-0.66,-0.47,0.325," 01 100000111 000"
"237","ignore",-2.05,0.69,-1.5," 11 100100011 010"
"238","imitate",-0.22,-0.7,0.92," 10 110000011 000"
"239","impassion",0.74,1.2,2.115," 01 000110101 000"
"240","imprison",-1.89,1.57,-0.1," 10 001000000 010"
"241","incarcerate",-2.53,2.095,-0.24," 10 001000000 010"
"242","incriminate",-1.15,0.42,0.2," 10 001000000 010"
"243","indoctrinate",0.99,1.48,-0.275," 10 000100111 000"
"244","influence",1.405,2.545,0.075," 01 111111111 000"
"245","inform",0.56,1.66,-0.8," 10 111111111 100"
"246","inject_with_medicine",0.105,0.645,-0.6," 10 000001000 101"
"247","injure",-2.47,0.915,1.625," 10 101001011 101"
"248","inquire_after",1.62,0.3,-1.3," 10 111111110 010"
"249","inquire_of",0.54,-0.1,-0.3," 10 111111111 010"
"250","inspect",-0.47,1.32,-0.8," 10 001111011 100"
"251","inspire",1.575,1.31,-0.55," 01 100110110 000"
"252","inspirit",2.095,1.73,-0.6," 01 100000100 000"
"253","instigate",0.195,1.17,-1," 01 100000000 000"
"254","insult",-2.505,0.57,1.21," 10 111111111 000"
"255","interfere_with",-1.51,1.26,0.94," 01 010111000 010"
"256","interrogate",-1.16,1.73,-0.1," 10 001000000 000"
"257","interrupt",-1.44,0.86,0.975," 10 111111111 100"
"258","interview",0.75,0.68,-0.6," 10 011011000 000"
"259","intimidate",-1.02,0.44,0.815," 01 101100011 000"
"260","invite",1.235,1.125,0.305," 10 110010111 010"
"261","irritate",-1.57,0.04,1.34," 01 111111111 100"
"262","jeer",-1.31,-0.4,2.135," 10 100100001 000"
"263","jest",0.72,0.28,1.84," 10 111111111 000"
"264","keep_hanging",-1.09,0.05,-0.1," 01 111111111 000"
"265","keep_up_contacts_with",0.845,0.705,0.32," 10 110111110 000"
"266","kick",-1.76,1.16,1.76," 10 001000000 001"
"267","kill",-3.175,2.515,0.79," 10 001100000 101"
"268","kiss",1.435,1.14,0.46," 10 000000011 001"
"269","lay_off",-1.215,1.325,-0.65," 10 010000000 000"
"270","lead_astray",-1.99,0.43,0.88," 01 100000111 000"
"271","liberate",0.82,1.69,-1," 10 000100000 010"
"272","lie_to",-2.095,-0.35,0.73," 01 111100011 000"
"273","like",0.435,1.115,-1.05," 01 111111111 100"
"274","look_at",0.7,0.1,-1.45," 10 111111111 100"
"275","love",2.25,2.075,-0.95," 01 100000011 000"
"276","lure",-0.61,1.2,0.02," 01 111100001 000"
"277","make_a_fool_of",-1.44,0.375,1.215," 01 100100001 010"
"278","make_application_of",0.05,0.725,0.435," 10 100000000 010"
"279","make_arrangements_with",0.8,0.575,0.2," 10 111111111 000"
"280","make_business_call_upon",0.71,0.42,0.61," 10 010000000 000"
"281","make_business_proposal_to",1.18,1.205,0.08," 10 010000000 000"
"282","make_business_report_to",0.705,0.16,0.55," 10 010000000 000"
"283","make_courtesy_call_on",0.88,-0.05,0.4," 10 010001100 000"
"284","make_eyes_at",-0.34,-0.55,-0.3," 10 000000001 000"
"285","make_fool_of",-1.9,0.51,1.64," 10 100000001 010"
"286","make_fun_of",-1.54,-0.05,2," 10 100000011 000"
"287","make_happy",1.7,1.22,1.965," 01 110100111 100"
"288","make_lose_face",-1.83,0.45,0.47," 10 111111111 010"
"289","make_swoon",-1.42,1.26,1.13," 10 100000001 000"
"290","make_undress",-0.33,0.96,0.15," 10 000001011 001"
"291","marry",1.4,1.46,0.34," 10 000000001 010"
"292","massacre",-2.73,1.935,1.17," 10 000100000 010"
"293","massage",0.84,0.47,-1," 10 110001011 101"
"294","merrymake_with",-0.17,0.3,1.835," 10 100000011 000"
"295","misinform",-1.77,-0.405,0.88," 01 110100010 000"
"296","nag",-2.655,0.02,1.825," 10 100000011 000"
"297","neglect",-2.755,-0.53,-0.045," 01 111111111 110"
"298","negotiate_with",0.945,0.89,0.385," 10 111111111 000"
"299","negotiate_with2",0.085,0.615,0.4," 10 111111111 000"
"300","nurse",2.23,1.1,-1.9," 10 000001010 000"
"301","nuzzle",-0.42,-1.2,0.15," 10 000000011 001"
"302","obey",-1.13,-1.49,-0.755," 10 111111111 000"
"303","observe",-0.04,0.43,-2.05," 10 111111111 100"
"304","obstruct",-1.93,1.19,1.42," 10 111111111 011"
"305","oppose",-0.21,1.12,1.1," 10 111111111 010"
"306","ostracize",-2.875,0.16,1.12," 01 100100110 010"
"307","overestimate",-0.91,-0.3,0.65," 01 011110000 100"
"308","overpower",-1.1,2.635,-0.9," 10 001101011 001"
"309","overrate",-0.325,0,0.685," 01 111110000 000"
"310","overwork",-1.925,1.33,0.15," 01 010110010 100"
"311","page",0.495,-1,-0.85," 10 011001000 010"
"312","pass_sentence_on",0.26,2.685,-2," 10 001000000 010"
"313","pay_for_something",0.26,0.08,-0.5," 10 010000000 000"
"314","pay_money_to",0.325,0.235,0.16," 10 110000000 000"
"315","permit",1.41,1.265,-1.2," 10 111111111 000"
"316","persecute",-2.815,2.28,1.21," 01 001100100 000"
"317","persuade",1,1.63,-1.05," 01 111111111 100"
"318","pet",1.48,1.04,-0.25," 10 000000011 001"
"319","photograph",0.42,-0.1,0.15," 10 100000010 000"
"320","physically_examine",-0.42,0.81,-0.1," 10 000001011 101"
"321","physically_rehabilitate",1.975,1.74,-1.12," 01 000001000 100"
"322","place_order_with",0.135,0.735,0.33," 10 010000000 000"
"323","play_with",1.06,0.4,2.065," 10 100000011 100"
"324","please",1.82,1.16,1.22," 01 111111111 100"
"325","plot_against",-1.2,0.54,-0.25," 01 100100000 010"
"326","plunder",-2.18,1.405,1.48," 10 000100000 000"
"327","poison",-3.225,1.19,-1.2," 01 101001010 100"
"328","poll",-0.34,0.99,-0.7," 10 010100000 010"
"329","pour_liquor_for",0.38,-0.85,-0.25," 10 100000000 100"
"330","praise",1.64,1.22,-0.46," 10 111111111 000"
"331","preach_to",0.04,1.48,-0.55," 10 000100110 000"
"332","presell_consensus_to",-0.935,0.575,-0.3," 10 000100000 010"
"333","promote",1.4,1.78,-1," 10 010000000 010"
"334","propose_to",1.26,1.29,0.24," 10 000000001 000"
"335","protect",1.54,1.44,-0.9," 10 101101010 010"
"336","punish",-1.2,2.305,-0.6," 10 111111111 100"
"337","pursue",-0.2,0.48,0.24," 10 001101001 000"
"338","put_to_bed",0.68,0.59,-2," 10 000001010 001"
"339","put_up_a_smoke_screen_before",-1.03,0.53,0.15," 01 100000000 000"
"340","quarrel_with",-0.68,0.92,2.225," 10 111111111 000"
"341","question",-0.895,1.285,-0.1," 10 111111111 000"
"342","quiet",0.66,1.5,-1.8," 10 111111111 000"
"343","raise_the_pay_of",1.46,1.59,0.15," 10 010000000 000"
"344","rape",-3.395,2.585,2.455," 10 100000001 001"
"345","rear",1.155,1.3,-0.85," 01 000000010 000"
"346","rebuff",-0.81,1.05,0.02," 10 100100101 010"
"347","rebuke",-1.84,0.25,1.5," 10 111111111 000"
"348","receive_something_from_(honorific)",0.58,0.075,0," 10 100000000 000"
"349","receive_something_from_(normal)",0.33,0.06,0.245," 10 100000000 000"
"350","reduce_price_for_customer",0.855,0.775,0.88," 10 010000000 000"
"351","reform",1.06,1.77,-0.95," 01 101000110 100"
"352","refresh",1.6,1.04,-0.45," 10 100000010 100"
"353","refuse",-0.34,1.09,-0.75," 10 111111111 000"
"354","refute",0.06,1.7,1.17," 10 001110100 010"
"355","rehabilitate",1.975,1.72,-0.95," 01 001000110 000"
"356","reject",-1.28,1.08,-0.1," 01 100100011 010"
"357","relax",2.07,1.88,-1.9," 01 111111111 100"
"358","renounce",-1.135,1.855,0.955," 10 100100110 010"
"359","repay_debt_of_gratitude_to",1.54,0.91,-0.05," 10 100000000 000"
"360","reply_to",0.661,0.075,0," 10 111111111 000"
"361","reprimand",-0.615,1.315,-0.1," 10 111111111 000"
"362","reprove",0.58,1.47,-1.2," 10 111111111 100"
"363","rescue",2.59,2.115,0.26," 10 101101010 010"
"364","resist",-0.68,0.52,2.01," 10 111111011 001"
"365","respect",2.05,0.54,-1.7," 01 111111111 100"
"366","restrain",0.055,1.81,-0.17," 10 001001011 101"
"367","reveal_what's_on_one's_mind_to",0.66,0.67,0.435," 10 100000000 000"
"368","revile",-2.175,0.56,1.91," 01 111111111 100"
"369","rib",-1.39,-0.2,0.75," 10 110110011 000"
"370","ridicule",-2.105,0.59,0.78," 10 111111111 000"
"371","rob",-2.875,1.44,1.93," 10 111000000 000"
"372","sadden",-1.86,0.74,-0.55," 01 111111111 000"
"373","save",2.63,2.195,-0.6," 10 101101110 100"
"374","scare",-2.655,1.77,1.125," 01 111111111 100"
"375","scold",-0.24,1.52,0.96," 10 111111111 000"
"376","scorn",-2.375,0.26,0.06," 01 111111111 000"
"377","seduce",-0.82,-0.44,0.73," 01 000000001 001"
"378","seek_advice_from",0.53,-1.1,-0.05," 10 111111111 000"
"379","sell_to",0.485,0.595,0.82," 10 010000000 000"
"380","send_packing",-1.61,1.5,1.8," 10 100000011 010"
"381","serenade",1.04,0.77,1.11," 10 000000011 000"
"382","serve",0.18,-1.7,-1.05," 10 110100010 100"
"383","shaft",-2.565,0.4,1.26," 01 111110010 000"
"384","shame",-2.595,1.24,0.98," 01 111111111 000"
"385","shelter",0.56,0.73,-1.2," 10 101100010 010"
"386","shield",1.155,1.055,-0.8," 10 001100000 010"
"387","shock",-0.565,1.005,1.475," 01 111111111 000"
"388","shun",-1.3,-0.8,0," 01 100100111 010"
"389","single_out_for_duty",-0.08,0.79,0.25," 10 000100000 010"
"390","slander",-2.345,0.4,1.62," 01 011111100 010"
"391","slay",-3.595,2.435,1.54," 10 101000000 101"
"392","sleep_with",0.38,0.48,-0.65," 10 000000001 001"
"393","slight",-1.92,0.15,0.4," 01 110100010 000"
"394","smile_at",1.975,0.76,-0.97," 10 111111111 000"
"395","sneer_at",-2.135,0.38,0.96," 10 111111111 000"
"396","snoop_on",-1.17,-0.1,0.445," 10 100000010 010"
"397","snub",-1.5,1.37,-0.1," 01 100100000 010"
"398","socially_rehabilitate",1.915,2,-1.7," 01 000101100 010"
"399","soothe",1.28,1.16,-1.8," 10 111111111 100"
"400","speak_ill_of",-1.91,0.36,1.44," 01 110100000 010"
"401","speak_to",0.7,0.4,0.27," 10 111111111 000"
"402","spoil",-1.25,-0.1,0," 01 000000010 000"
"403","spurn",-1.18,-0.8,-0.1," 01 100100101 010"
"404","startle",-1.07,0.61,1.43," 01 111111111 000"
"405","stop",-0.62,2.03,-0.7," 10 111111111 100"
"406","stop_dealing_with",-0.485,0.73,0.25," 10 110100000 000"
"407","strangle",-3.305,2.385,0.84," 10 101000000 001"
"408","strip",-0.98,1.4,0.84," 10 001001001 101"
"409","stroke",0.88,0.36,-1.35," 10 000001011 101"
"410","succor",1.11,0.78,-0.2," 01 000001011 000"
"411","suggest_to",0.9,1.34,-1.5," 10 111111111 000"
"412","supervise",0.6,2.155,-1.3," 10 111111110 010"
"413","support",1.765,1.11,1.43," 10 110101010 010"
"414","suspect",-1.54,-0.15,-0.1," 01 111111111 000"
"415","swindle",-2.105,0.435,0.455," 01 010000000 000"
"416","tag_after",-1.6,-1,1.31," 10 100000010 000"
"417","take_responsibility_for",1.86,1.75,-0.1," 10 001000000 010"
"418","taunt",-1.15,-0.25,2.055," 10 111100111 000"
"419","teach",1.6,1.83,-0.9," 10 111111111 100"
"420","team_with",2.055,1.765,0.31," 10 010110000 010"
"421","terrorize",-3.105,1.455,1.225," 01 001100000 100"
"422","thank",1.995,0.51,-1.35," 10 111111111 000"
"423","thrash",-2.515,1.95,1.76," 01 001000010 001"
"424","threaten",-2.265,2.02,0.26," 10 111111111 000"
"425","thrill",0.425,1.52,1.015," 01 100000011 000"
"426","throttle",-2.965,1.98,0.93," 10 101000000 001"
"427","tickle",-0.03,-0.4,1.84," 10 000000011 001"
"428","tire",-1.6,0.42,1.47," 01 100001011 100"
"429","torture",-3.025,2.24,1.3," 10 001000000 101"
"430","train",0.86,1.42,0.645," 10 111111111 000"
"431","transact_business_with",0.435,0.95,0.52," 10 010000000 000"
"432","transfer_to_another_office",-0.695,1.49,-0.1," 10 001101000 010"
"433","trap",-2.405,0.505,0.03," 01 011100000 000"
"434","treat_minor_injury_for",1.775,0.48,-1.6," 10 100001000 000"
"435","trick",-1.38,0.16,2," 01 111100010 000"
"436","trouble",-2.015,0.92,1.65," 01 111111111 000"
"437","trust",1.92,1.275,-0.945," 01 111111111 100"
"438","underestimate",-1.365,-0.05,0.025," 01 111111000 100"
"439","underrate",-1.64,0,0.43," 01 100000000 000"
"440","understand",1.975,1.62,-1.95," 01 111111111 000"
"441","undertake_a_challenge_from",1.145,1.54,1.715," 10 100000000 010"
"442","undervalue",-1.49,-0.1,0.26," 01 111111111 100"
"443","undress",-0.81,1.21,0.85," 10 000001011 101"
"444","urge",2.19,2.035,-0.42," 10 111111111 000"
"445","use",-1.58,0.73,-0.1," 01 111100100 010"
"446","victimize",-2.995,2.04,2.205," 10 011000001 000"
"447","violate",-2.31,1.465,1.44," 10 000000001 000"
"448","wake",1.085,1.86,0.47," 10 100001010 001"
"449","warn",-1.3,1.78,0.99," 10 111111111 010"
"450","waste_time_of",-0.345,1.035,-0.81," 01 011111100 000"
"451","watch",-1.04,1.45,-1.3," 10 111111111 000"
"452","watch_over",1.84,1.46,-2.2," 01 111111111 010"
